"","geneid","theta_Gau1","theta_Gau2","Gamma1","Gamma2","logLik11","logLik21","logLik10","logLik20","Diff","Pvalue","Adjust.Pvalue"
"5899","Ptprh",201.968923999909,544.60330205413,"1.97938604084022","4.44337862129317",1469.95114285031,675.128146276322,1469.24275494215,673.499973911202,4.67312054655986,0.030638209762429,0.0386365649331925
"5900","Tmem86b",266.346187663978,2571.0744070982,"2.72791472808988","5.69149435859018",1007.25649042473,1200.10342889821,1006.18288287047,1200.57457309826,1.20492670841986,0.27233920688193,0.308668798219797
"5901","Ppp6r1",418.644218122147,453.452338401791,"2.67614618345925","0.137379649883235",305.311624158955,73.9807010571844,252.894446828704,-14.6544371411406,282.104631057152,2.61196040939746e-63,2.10287356600303e-62
"5902","Hspbp1",453.372429551782,277.559116113797,"1.9816411298648","19.9999373172479",271.476360645974,-11.3039642386566,260.224336866192,-93.4834769759128,186.863073034076,1.53845126758901e-42,8.24915948125213e-42
"5903","Brsk1",567.624558191788,430.656167106098,"1.84170360911156","1.37579072487682",241.001335299128,922.030942474934,239.545697541941,921.098267734875,4.77662499449229,0.0288486078876357,0.0364956860275739
"5904","Tmem150b",426.232592058685,277.559116113797,"3.80358092199573","19.9999215284473",1526.67586286242,550.452559661931,1526.44103565489,549.356062924834,2.66264788925378,0.102729590414397,0.122082647878432
"5905","Kmt5c",328.551222782548,756.521601230009,"3.30488819612989","0.0957904673795325",807.657980770819,-947.757682523668,756.891428736692,-997.384516274647,200.786771570212,1.40650854621567e-45,8.00578763071502e-45
"5906","Cox6b2",403.367241348676,277.559116113797,"1.37214776294859","19.9999372715508",608.328361870008,368.275911673649,591.190926936223,319.319311763132,132.188069688604,1.36095516074069e-30,5.52769188166111e-30
"5907","Il11",432.028742603032,429.049117766116,"3.5008512541113","4.42397408069761",1502.85757372858,1188.80976570358,1502.68400321068,1188.65619767238,0.654277098200509,0.418587643238434,0.465132303363717
"5908","Tmem238",436.765833742066,1769.391636035,"2.77943674802373","3.81624565457588",551.104255882573,1233.28740486066,540.48840347456,1233.95362466016,19.8992652170259,8.16316937284679e-06,1.38037014875426e-05
"5909","Rpl28",496.45145322251,671.620676104126,"0.780961935651651","3.0300325997905",264.266131386447,792.13255259225,238.649225919667,781.679354385837,72.1402073463862,2.00437904650141e-17,5.64422876630279e-17
"5910","Ube2s",503.133606683618,472.881806790816,"1.64192939368727","0.445067945660171",222.978605840064,353.896028918793,208.990975267876,337.432172315103,60.9029743517558,5.99581842893186e-15,1.54562039912244e-14
