"gene","domain","Method","Significant_in_DE_by_Domain","Significant_in_LRT_results","adj_p_value"
"Mvb12a",3,"DE_by_Domain",TRUE,FALSE,9.12285066203622e-08
"2310057M21Rik",2,"DE_by_Domain",TRUE,FALSE,9.24875217050401e-08
"Lypla1",3,"DE_by_Domain",TRUE,FALSE,9.28795881286864e-08
"Ccar1",2,"DE_by_Domain",TRUE,FALSE,9.58261428399843e-08
"Nupl2",2,"DE_by_Domain",TRUE,FALSE,9.59192463076239e-08
"Ubald2",4,"DE_by_Domain",TRUE,FALSE,9.70815207704337e-08
"Tcof1",2,"DE_by_Domain",TRUE,FALSE,9.74460846594814e-08
"Ecsit",2,"DE_by_Domain",TRUE,FALSE,9.75135433664381e-08
"Slc39a12",4,"DE_by_Domain",TRUE,FALSE,9.83165860951159e-08
"Gm15283",1,"DE_by_Domain",TRUE,FALSE,9.8413492736446e-08
"Crhr1",8,"DE_by_Domain",TRUE,FALSE,9.87956449702165e-08
"Mrpl1",3,"DE_by_Domain",TRUE,FALSE,1.00082382319701e-07
"Ints7",2,"DE_by_Domain",TRUE,FALSE,1.02286728628185e-07
"Ttc19",5,"DE_by_Domain",TRUE,FALSE,1.05342700530772e-07
"Cep131",2,"DE_by_Domain",TRUE,FALSE,1.0646952428557e-07
"Bfar",2,"DE_by_Domain",TRUE,FALSE,1.08523902944047e-07
"Myh4",2,"DE_by_Domain",TRUE,FALSE,1.08616953002518e-07
"Heatr1",2,"DE_by_Domain",TRUE,FALSE,1.10393022702009e-07
"Ppt2",3,"DE_by_Domain",TRUE,FALSE,1.1077006554087e-07
"Ado",6,"DE_by_Domain",TRUE,FALSE,1.12143707212035e-07
"Cnppd1",3,"DE_by_Domain",TRUE,FALSE,1.12716919196326e-07
"Phlpp1",7,"DE_by_Domain",TRUE,FALSE,1.12887126568152e-07
"Mdm2",3,"DE_by_Domain",TRUE,FALSE,1.13728691617868e-07
"Rab9b",6,"DE_by_Domain",TRUE,FALSE,1.14646991821791e-07
"Dnajc19",4,"DE_by_Domain",TRUE,FALSE,1.14766225266568e-07
"Kdm1a",1,"DE_by_Domain",TRUE,FALSE,1.16919488669467e-07
"Krtap17-1",4,"DE_by_Domain",TRUE,FALSE,1.18159645552149e-07
"Lhfp",6,"DE_by_Domain",TRUE,FALSE,1.18949036386891e-07
"Exoc6",1,"DE_by_Domain",TRUE,FALSE,1.1979541431612e-07
"Tmeff2",8,"DE_by_Domain",TRUE,FALSE,1.21075276732112e-07
"Rbm42",4,"DE_by_Domain",TRUE,FALSE,1.24819055304101e-07
"Ddx39",3,"DE_by_Domain",TRUE,FALSE,1.26815575221101e-07
"Gtf2h4",3,"DE_by_Domain",TRUE,FALSE,1.27732168879121e-07
"H2-Q10",4,"DE_by_Domain",TRUE,FALSE,1.28016253469163e-07
"Il18",3,"DE_by_Domain",TRUE,FALSE,1.28073559664441e-07
"Vangl2",4,"DE_by_Domain",TRUE,FALSE,1.28181580215367e-07
"Gm45702",8,"DE_by_Domain",TRUE,FALSE,1.28802271008403e-07
"Fut4",4,"DE_by_Domain",TRUE,FALSE,1.31567084083665e-07
"Afap1l1",1,"DE_by_Domain",TRUE,FALSE,1.31942020094792e-07
"1500009C09Rik",2,"DE_by_Domain",TRUE,FALSE,1.34107264899601e-07
"Pank2",4,"DE_by_Domain",TRUE,FALSE,1.34391853575319e-07
"Zfp280d",2,"DE_by_Domain",TRUE,FALSE,1.36766489187935e-07
"Dok4",3,"DE_by_Domain",TRUE,FALSE,1.37093115126109e-07
"Renbp",7,"DE_by_Domain",TRUE,FALSE,1.37598592461712e-07
"Fhl1",6,"DE_by_Domain",TRUE,FALSE,1.37792821463486e-07
"Gm26881",3,"DE_by_Domain",TRUE,FALSE,1.41127093031468e-07
"Rspry1",3,"DE_by_Domain",TRUE,FALSE,1.42179887699645e-07
"Hexa",2,"DE_by_Domain",TRUE,FALSE,1.42616749027876e-07
"Lsm10",3,"DE_by_Domain",TRUE,FALSE,1.42665538740966e-07
"Senp7",3,"DE_by_Domain",TRUE,FALSE,1.47341315539557e-07
"Gabrb1",7,"DE_by_Domain",TRUE,FALSE,1.47555131853707e-07
"Ppp1r10",3,"DE_by_Domain",TRUE,FALSE,1.47851489651357e-07
"Dvl3",1,"DE_by_Domain",TRUE,FALSE,1.48615283017914e-07
"Igfbp2",8,"DE_by_Domain",TRUE,FALSE,1.49578576650059e-07
"C1qb",3,"DE_by_Domain",TRUE,FALSE,1.50097767878494e-07
"Pelo",3,"DE_by_Domain",TRUE,FALSE,1.52276108920886e-07
"Fcf1",3,"DE_by_Domain",TRUE,FALSE,1.5408729759537e-07
"Arhgap15",6,"DE_by_Domain",TRUE,FALSE,1.54632345076449e-07
"Fars2",3,"DE_by_Domain",TRUE,FALSE,1.59413563882396e-07
"Arl6",2,"DE_by_Domain",TRUE,FALSE,1.59937111684266e-07
"Ccdc90b",3,"DE_by_Domain",TRUE,FALSE,1.60031183965088e-07
"Tra2a",2,"DE_by_Domain",TRUE,FALSE,1.6134884122253e-07
"Nlgn1",1,"DE_by_Domain",TRUE,FALSE,1.64479294988849e-07
"Foxred1",3,"DE_by_Domain",TRUE,FALSE,1.64778403474089e-07
"Pnma3",3,"DE_by_Domain",TRUE,FALSE,1.65205004120548e-07
"Chsy3",7,"DE_by_Domain",TRUE,FALSE,1.65398658164021e-07
"Nsd1",2,"DE_by_Domain",TRUE,FALSE,1.66182800627541e-07
"Tiparp",3,"DE_by_Domain",TRUE,FALSE,1.66524343203265e-07
"Chd4",8,"DE_by_Domain",TRUE,FALSE,1.68275753545858e-07
"Pxylp1",7,"DE_by_Domain",TRUE,FALSE,1.68504154670151e-07
"Rab22a",2,"DE_by_Domain",TRUE,FALSE,1.68795847438855e-07
"Abcg4",7,"DE_by_Domain",TRUE,FALSE,1.70600182188008e-07
"Fndc3b",3,"DE_by_Domain",TRUE,FALSE,1.7157791520273e-07
"Tmem125",6,"DE_by_Domain",TRUE,FALSE,1.72485878269396e-07
"Ccl25",3,"DE_by_Domain",TRUE,FALSE,1.72599341565991e-07
"Smarcb1",2,"DE_by_Domain",TRUE,FALSE,1.74807467442437e-07
"Tet3",3,"DE_by_Domain",TRUE,FALSE,1.74928418547288e-07
"Lmx1b",4,"DE_by_Domain",TRUE,FALSE,1.74946350986002e-07
"Ints8",3,"DE_by_Domain",TRUE,FALSE,1.75870223060088e-07
"Pax5",4,"DE_by_Domain",TRUE,FALSE,1.77244242412096e-07
"Ctdspl",4,"DE_by_Domain",TRUE,FALSE,1.79012433086932e-07
"Csgalnact2",2,"DE_by_Domain",TRUE,FALSE,1.79774520018603e-07
"Gp1bb",3,"DE_by_Domain",TRUE,FALSE,1.80088278696765e-07
"Csnk1g3",4,"DE_by_Domain",TRUE,FALSE,1.81865902713787e-07
"Ppp1r14b",3,"DE_by_Domain",TRUE,FALSE,1.82840518982988e-07
"Ddx19b",2,"DE_by_Domain",TRUE,FALSE,1.86537229319795e-07
"Hadhb",4,"DE_by_Domain",TRUE,FALSE,1.86726292172202e-07
"Ptpn2",3,"DE_by_Domain",TRUE,FALSE,1.88532668503548e-07
"Hebp1",1,"DE_by_Domain",TRUE,FALSE,1.96372683748047e-07
"Pipox",4,"DE_by_Domain",TRUE,FALSE,1.96641276563674e-07
"E130307A14Rik",3,"DE_by_Domain",TRUE,FALSE,2.02180025103062e-07
"Gm47854",8,"DE_by_Domain",TRUE,FALSE,2.02432305250179e-07
"Gm16551",4,"DE_by_Domain",TRUE,FALSE,2.03669131308256e-07
"Capn5",1,"DE_by_Domain",TRUE,FALSE,2.06192285001239e-07
"Bsdc1",3,"DE_by_Domain",TRUE,FALSE,2.0758785538012e-07
"Cnep1r1",2,"DE_by_Domain",TRUE,FALSE,2.09422218258507e-07
"Ipo13",8,"DE_by_Domain",TRUE,FALSE,2.11093079905166e-07
"Lrrc42",3,"DE_by_Domain",TRUE,FALSE,2.12173052094393e-07
"Adck2",3,"DE_by_Domain",TRUE,FALSE,2.12754335497992e-07
"Tmsb15b1",2,"DE_by_Domain",TRUE,FALSE,2.15277974297169e-07
"Gtf3c6",2,"DE_by_Domain",TRUE,FALSE,2.15971570940305e-07
"Taf10",5,"DE_by_Domain",TRUE,FALSE,2.19045032079671e-07
"Dok4",6,"DE_by_Domain",TRUE,FALSE,2.2064427427429e-07
"Cnst",4,"DE_by_Domain",TRUE,FALSE,2.22283890092223e-07
"Mup6",4,"DE_by_Domain",TRUE,FALSE,2.25439853314608e-07
"Wls",7,"DE_by_Domain",TRUE,FALSE,2.27227207401162e-07
"Ampd3",3,"DE_by_Domain",TRUE,FALSE,2.28013006575374e-07
"Pank3",2,"DE_by_Domain",TRUE,FALSE,2.28150551777165e-07
"Padi6",5,"DE_by_Domain",TRUE,FALSE,2.30605744786627e-07
"Lemd2",3,"DE_by_Domain",TRUE,FALSE,2.30919971503113e-07
"Wbp2",4,"DE_by_Domain",TRUE,FALSE,2.32135535293726e-07
"D330023K18Rik",3,"DE_by_Domain",TRUE,FALSE,2.32637574874933e-07
"Ncln",3,"DE_by_Domain",TRUE,FALSE,2.33349475727219e-07
"Klf6",8,"DE_by_Domain",TRUE,FALSE,2.33409843838458e-07
"Lrch1",3,"DE_by_Domain",TRUE,FALSE,2.34819097693753e-07
"Galnt13",2,"DE_by_Domain",TRUE,FALSE,2.40008191608257e-07
"Igsf8",4,"DE_by_Domain",TRUE,FALSE,2.42150575740366e-07
"Bcs1l",3,"DE_by_Domain",TRUE,FALSE,2.43852741461012e-07
"Tmem169",2,"DE_by_Domain",TRUE,FALSE,2.47307733188416e-07
"Kif16b",2,"DE_by_Domain",TRUE,FALSE,2.48887842060461e-07
"Gm48843",2,"DE_by_Domain",TRUE,FALSE,2.56056513825734e-07
"Me1",3,"DE_by_Domain",TRUE,FALSE,2.57038562482319e-07
"Nek1",2,"DE_by_Domain",TRUE,FALSE,2.57130627330834e-07
"Gtf3c2",2,"DE_by_Domain",TRUE,FALSE,2.58915455326311e-07
"Mars",2,"DE_by_Domain",TRUE,FALSE,2.6018930281213e-07
"Stk11ip",3,"DE_by_Domain",TRUE,FALSE,2.60196417758145e-07
"Tut1",3,"DE_by_Domain",TRUE,FALSE,2.72945341749067e-07
"Tab2",3,"DE_by_Domain",TRUE,FALSE,2.73666114610757e-07
"Pik3cd",4,"DE_by_Domain",TRUE,FALSE,2.77491470525216e-07
"Rpgrip1l",3,"DE_by_Domain",TRUE,FALSE,2.80662289335287e-07
"Mtss2",8,"DE_by_Domain",TRUE,FALSE,2.80919463214618e-07
"Xrcc1",3,"DE_by_Domain",TRUE,FALSE,2.82778072668144e-07
"Fbxo11",4,"DE_by_Domain",TRUE,FALSE,2.83001182239684e-07
"Cltb",5,"DE_by_Domain",TRUE,FALSE,2.83426246851111e-07
"Ddi2",5,"DE_by_Domain",TRUE,FALSE,2.87435959443191e-07
"Rec8",4,"DE_by_Domain",TRUE,FALSE,2.89716947962239e-07
"Bloc1s4",3,"DE_by_Domain",TRUE,FALSE,2.90044551440696e-07
"Fam171a2",7,"DE_by_Domain",TRUE,FALSE,2.9468048149565e-07
"Fig4",8,"DE_by_Domain",TRUE,FALSE,3.03673290879386e-07
"B230354K17Rik",2,"DE_by_Domain",TRUE,FALSE,3.06072931175503e-07
"Cdhr2",4,"DE_by_Domain",TRUE,FALSE,3.09135243646581e-07
"Ift27",2,"DE_by_Domain",TRUE,FALSE,3.11259767418157e-07
"Gbf1",2,"DE_by_Domain",TRUE,FALSE,3.14796058567688e-07
"Hist3h2a",2,"DE_by_Domain",TRUE,FALSE,3.20608066323555e-07
"Pdzph1",3,"DE_by_Domain",TRUE,FALSE,3.25161248265788e-07
"Ccdc59",2,"DE_by_Domain",TRUE,FALSE,3.25375636686416e-07
"Tmem240",4,"DE_by_Domain",TRUE,FALSE,3.28377163653169e-07
"Tex2",2,"DE_by_Domain",TRUE,FALSE,3.34094712832419e-07
"Eif3e",5,"DE_by_Domain",TRUE,FALSE,3.35862162589938e-07
"Ptprg",8,"DE_by_Domain",TRUE,FALSE,3.39339416937518e-07
"Dedd2",2,"DE_by_Domain",TRUE,FALSE,3.45801538508199e-07
"Stard3",8,"DE_by_Domain",TRUE,FALSE,3.46988177445796e-07
"Nme5",2,"DE_by_Domain",TRUE,FALSE,3.47859344254821e-07
"Top1",4,"DE_by_Domain",TRUE,FALSE,3.5216134448285e-07
"Lage3",3,"DE_by_Domain",TRUE,FALSE,3.55570739553367e-07
"Eno1b",3,"DE_by_Domain",TRUE,FALSE,3.61296176475677e-07
"Dynlt1a",1,"DE_by_Domain",TRUE,FALSE,3.62161968067933e-07
"Gtf3c5",3,"DE_by_Domain",TRUE,FALSE,3.68719855118225e-07
"Vhl",4,"DE_by_Domain",TRUE,FALSE,3.75944352609686e-07
"Sh3gl2",4,"DE_by_Domain",TRUE,FALSE,3.80490044018321e-07
"Ap3m2",8,"DE_by_Domain",TRUE,FALSE,3.82481580005553e-07
"Larp7",3,"DE_by_Domain",TRUE,FALSE,3.86753205341954e-07
"Gm15446",3,"DE_by_Domain",TRUE,FALSE,3.87838959358278e-07
"Mterf4",3,"DE_by_Domain",TRUE,FALSE,3.98538348176538e-07
"Matn2",8,"DE_by_Domain",TRUE,FALSE,4.03869826857145e-07
"Vhl",6,"DE_by_Domain",TRUE,FALSE,4.05209647453278e-07
"4930430F08Rik",3,"DE_by_Domain",TRUE,FALSE,4.08388222821382e-07
"Ssbp2",1,"DE_by_Domain",TRUE,FALSE,4.21657483186152e-07
"H2-T22",2,"DE_by_Domain",TRUE,FALSE,4.21770485423249e-07
"Acaa2",3,"DE_by_Domain",TRUE,FALSE,4.25176770774496e-07
"Rcor1",4,"DE_by_Domain",TRUE,FALSE,4.28252326238817e-07
"Dcaf4",3,"DE_by_Domain",TRUE,FALSE,4.30622193167771e-07
"Ehd3",7,"DE_by_Domain",TRUE,FALSE,4.37173691760426e-07
"Slc27a1",3,"DE_by_Domain",TRUE,FALSE,4.4337355722337e-07
"Abhd17b",3,"DE_by_Domain",TRUE,FALSE,4.47457136902842e-07
"Zfp9",2,"DE_by_Domain",TRUE,FALSE,4.53977697556172e-07
"Kcnn1",3,"DE_by_Domain",TRUE,FALSE,4.56076505349106e-07
"Phlpp1",8,"DE_by_Domain",TRUE,FALSE,4.59229300877416e-07
"Gp1bb",2,"DE_by_Domain",TRUE,FALSE,4.64278587362445e-07
"Nktr",2,"DE_by_Domain",TRUE,FALSE,4.64472077090673e-07
"Rad21",5,"DE_by_Domain",TRUE,FALSE,4.66168348827691e-07
"4930570G19Rik",3,"DE_by_Domain",TRUE,FALSE,4.66995962436352e-07
"Ccdc186",2,"DE_by_Domain",TRUE,FALSE,4.70319357077286e-07
"Six6",4,"DE_by_Domain",TRUE,FALSE,4.73204875272536e-07
"Otud7b",1,"DE_by_Domain",TRUE,FALSE,4.77486520492821e-07
"Mycn",7,"DE_by_Domain",TRUE,FALSE,4.79074848465361e-07
"Rnf2",3,"DE_by_Domain",TRUE,FALSE,4.88781505057184e-07
"Fam169a",8,"DE_by_Domain",TRUE,FALSE,5.01140556599116e-07
"Alas1",4,"DE_by_Domain",TRUE,FALSE,5.03016215742065e-07
"Rpe",2,"DE_by_Domain",TRUE,FALSE,5.04556098121341e-07
"Ctnnd1",7,"DE_by_Domain",TRUE,FALSE,5.06331826892928e-07
"Smpd4",2,"DE_by_Domain",TRUE,FALSE,5.08436166483059e-07
"Dhx16",2,"DE_by_Domain",TRUE,FALSE,5.08439359816032e-07
"Apeh",4,"DE_by_Domain",TRUE,FALSE,5.12883984780512e-07
"Smpd4",4,"DE_by_Domain",TRUE,FALSE,5.20398869804855e-07
"Mia2",3,"DE_by_Domain",TRUE,FALSE,5.20981542835192e-07
"Rab35",5,"DE_by_Domain",TRUE,FALSE,5.22360185573002e-07
"Vezt",2,"DE_by_Domain",TRUE,FALSE,5.27386840714306e-07
"Anks3",3,"DE_by_Domain",TRUE,FALSE,5.27677263246611e-07
"Boc",3,"DE_by_Domain",TRUE,FALSE,5.35995579510885e-07
"Ddx24",5,"DE_by_Domain",TRUE,FALSE,5.36188703250872e-07
"Zfp235",3,"DE_by_Domain",TRUE,FALSE,5.361927028692e-07
"Zfp93",2,"DE_by_Domain",TRUE,FALSE,5.45063862770768e-07
"Mpl",2,"DE_by_Domain",TRUE,FALSE,5.46220517307978e-07
"Jun",2,"DE_by_Domain",TRUE,FALSE,5.51229453652342e-07
"Tvp23b",2,"DE_by_Domain",TRUE,FALSE,5.52187328822226e-07
"Tbpl1",4,"DE_by_Domain",TRUE,FALSE,5.54018975510499e-07
"Scx",2,"DE_by_Domain",TRUE,FALSE,5.56485759787378e-07
"Stard3",3,"DE_by_Domain",TRUE,FALSE,5.59608117695748e-07
"Mapkapk2",6,"DE_by_Domain",TRUE,FALSE,5.62798786572962e-07
"Cyth1",2,"DE_by_Domain",TRUE,FALSE,5.63046281199456e-07
"Unc119",6,"DE_by_Domain",TRUE,FALSE,5.69123270920467e-07
"Trim28",1,"DE_by_Domain",TRUE,FALSE,5.71003312647841e-07
"Prrc2c",2,"DE_by_Domain",TRUE,FALSE,5.72077776062309e-07
"Mok",6,"DE_by_Domain",TRUE,FALSE,5.73030139696449e-07
"Ubap2l",1,"DE_by_Domain",TRUE,FALSE,5.76082253146413e-07
"Sf3a3",2,"DE_by_Domain",TRUE,FALSE,5.79579481612938e-07
"Mtmr1",3,"DE_by_Domain",TRUE,FALSE,5.89350115952971e-07
"Slc25a23",5,"DE_by_Domain",TRUE,FALSE,5.95803283754251e-07
"Polrmt",2,"DE_by_Domain",TRUE,FALSE,6.00170110344695e-07
"Nek2",8,"DE_by_Domain",TRUE,FALSE,6.0710917821292e-07
"AW549877",2,"DE_by_Domain",TRUE,FALSE,6.16370298854224e-07
"Spag16",3,"DE_by_Domain",TRUE,FALSE,6.17795346796581e-07
"Ralbp1",5,"DE_by_Domain",TRUE,FALSE,6.26816021465363e-07
"C130071C03Rik",3,"DE_by_Domain",TRUE,FALSE,6.3889609338196e-07
"Dcaf10",3,"DE_by_Domain",TRUE,FALSE,6.40201412383311e-07
"Zc3h12b",2,"DE_by_Domain",TRUE,FALSE,6.43708026402262e-07
"Tlcd1",2,"DE_by_Domain",TRUE,FALSE,6.55136639726238e-07
"Tmem189",4,"DE_by_Domain",TRUE,FALSE,6.56518306708444e-07
"Tmem125",8,"DE_by_Domain",TRUE,FALSE,6.5714106172539e-07
"Slc38a2",6,"DE_by_Domain",TRUE,FALSE,6.65577297704029e-07
"Zfp738",2,"DE_by_Domain",TRUE,FALSE,6.68896334288804e-07
"Inip",3,"DE_by_Domain",TRUE,FALSE,6.71643825233856e-07
"Tanc1",1,"DE_by_Domain",TRUE,FALSE,6.7641011735685e-07
"Ddx55",2,"DE_by_Domain",TRUE,FALSE,6.78285630918125e-07
"Pigo",3,"DE_by_Domain",TRUE,FALSE,6.78793096467797e-07
"Nudt16l1",6,"DE_by_Domain",TRUE,FALSE,6.9689482621021e-07
"2510039O18Rik",3,"DE_by_Domain",TRUE,FALSE,7.26914930430324e-07
"Cnppd1",8,"DE_by_Domain",TRUE,FALSE,7.30201004433327e-07
"Tmem200a",7,"DE_by_Domain",TRUE,FALSE,7.45453860594459e-07
"Brwd1",1,"DE_by_Domain",TRUE,FALSE,7.50682031074234e-07
"Ythdc1",2,"DE_by_Domain",TRUE,FALSE,7.52045429399802e-07
"Nwd2",3,"DE_by_Domain",TRUE,FALSE,7.53027425024249e-07
"Unc79",4,"DE_by_Domain",TRUE,FALSE,7.63847910207155e-07
"Pdcd6ip",2,"DE_by_Domain",TRUE,FALSE,7.63857531409751e-07
"Wdr41",3,"DE_by_Domain",TRUE,FALSE,7.6439299580859e-07
"Cep170",2,"DE_by_Domain",TRUE,FALSE,7.70485914097397e-07
"Ints7",1,"DE_by_Domain",TRUE,FALSE,7.75252277381151e-07
"Bbs5",3,"DE_by_Domain",TRUE,FALSE,7.7672919318579e-07
"Hacd3",4,"DE_by_Domain",TRUE,FALSE,7.81534977953908e-07
"Apoo",1,"DE_by_Domain",TRUE,FALSE,7.81762153152696e-07
"Zfp12",3,"DE_by_Domain",TRUE,FALSE,7.83228697521165e-07
"Rab9b",7,"DE_by_Domain",TRUE,FALSE,7.96340945979429e-07
"Zfp474",3,"DE_by_Domain",TRUE,FALSE,8.32602636331877e-07
"Qprt",7,"DE_by_Domain",TRUE,FALSE,8.44983796093826e-07
"Nsrp1",2,"DE_by_Domain",TRUE,FALSE,8.4556902609576e-07
"Zfp697",8,"DE_by_Domain",TRUE,FALSE,8.53144711882486e-07
"Caskin1",4,"DE_by_Domain",TRUE,FALSE,8.70978163269595e-07
"Gar1",3,"DE_by_Domain",TRUE,FALSE,8.71742183409965e-07
"Col4a3bp",7,"DE_by_Domain",TRUE,FALSE,8.7378238877276e-07
"Kctd5",3,"DE_by_Domain",TRUE,FALSE,8.75739990662005e-07
"Notch3",7,"DE_by_Domain",TRUE,FALSE,8.80433385318161e-07
"Grk5",3,"DE_by_Domain",TRUE,FALSE,8.85422662920168e-07
"Thoc3",2,"DE_by_Domain",TRUE,FALSE,9.00675872117542e-07
"Srrm4",2,"DE_by_Domain",TRUE,FALSE,9.16565730087379e-07
"Ostc",2,"DE_by_Domain",TRUE,FALSE,9.20843319871321e-07
"Ocel1",2,"DE_by_Domain",TRUE,FALSE,9.30271137380172e-07
"Rad21",7,"DE_by_Domain",TRUE,FALSE,9.32717252629491e-07
"Abhd17b",7,"DE_by_Domain",TRUE,FALSE,9.33916065415368e-07
"Ppm1g",1,"DE_by_Domain",TRUE,FALSE,9.42480515805024e-07
"Coa7",2,"DE_by_Domain",TRUE,FALSE,9.51047587981664e-07
"Dab1",4,"DE_by_Domain",TRUE,FALSE,9.54617870026324e-07
"Ccdc112",4,"DE_by_Domain",TRUE,FALSE,9.69775053671241e-07
"Scarb1",3,"DE_by_Domain",TRUE,FALSE,9.71663921108916e-07
"Mbtd1",3,"DE_by_Domain",TRUE,FALSE,9.74188548783769e-07
"Fam210a",3,"DE_by_Domain",TRUE,FALSE,9.75902343462262e-07
"Sugt1",7,"DE_by_Domain",TRUE,FALSE,1.00386067976355e-06
"Spindoc",3,"DE_by_Domain",TRUE,FALSE,1.00760653271466e-06
"Hook3",2,"DE_by_Domain",TRUE,FALSE,1.00960461252657e-06
"Pdzd11",7,"DE_by_Domain",TRUE,FALSE,1.01403963778955e-06
"Brdt",4,"DE_by_Domain",TRUE,FALSE,1.01560022896447e-06
"Meox2",6,"DE_by_Domain",TRUE,FALSE,1.02133056253459e-06
"Foxred1",2,"DE_by_Domain",TRUE,FALSE,1.02747381787569e-06
"Tbck",3,"DE_by_Domain",TRUE,FALSE,1.0431148661877e-06
"Ddost",6,"DE_by_Domain",TRUE,FALSE,1.06742654447393e-06
"Kmt2e",2,"DE_by_Domain",TRUE,FALSE,1.07604088017721e-06
"Sim2",4,"DE_by_Domain",TRUE,FALSE,1.07878665105292e-06
"Rnf167",4,"DE_by_Domain",TRUE,FALSE,1.10334612050938e-06
"A730020E08Rik",2,"DE_by_Domain",TRUE,FALSE,1.10373128909225e-06
"Ing4",2,"DE_by_Domain",TRUE,FALSE,1.10512918583383e-06
"Lrrc6",3,"DE_by_Domain",TRUE,FALSE,1.11910487860014e-06
"Tasor",3,"DE_by_Domain",TRUE,FALSE,1.15304611633178e-06
"Il18",8,"DE_by_Domain",TRUE,FALSE,1.17083417120955e-06
"Sfxn4",3,"DE_by_Domain",TRUE,FALSE,1.17591037583551e-06
"Cubn",4,"DE_by_Domain",TRUE,FALSE,1.21365807591278e-06
"Gtf3c3",2,"DE_by_Domain",TRUE,FALSE,1.21389413231862e-06
"Znrf2",8,"DE_by_Domain",TRUE,FALSE,1.2181682578288e-06
"Ccdc112",6,"DE_by_Domain",TRUE,FALSE,1.23713752964868e-06
"Rbms1",3,"DE_by_Domain",TRUE,FALSE,1.25794120960613e-06
"Txnrd3",4,"DE_by_Domain",TRUE,FALSE,1.26731039963232e-06
"Gm10419",7,"DE_by_Domain",TRUE,FALSE,1.27500605613626e-06
"Oprk1",7,"DE_by_Domain",TRUE,FALSE,1.2805399879157e-06
"Taf10",6,"DE_by_Domain",TRUE,FALSE,1.29005951134084e-06
"Nup98",3,"DE_by_Domain",TRUE,FALSE,1.32311192159479e-06
"Cacfd1",8,"DE_by_Domain",TRUE,FALSE,1.34580942664436e-06
"Ccdc149",5,"DE_by_Domain",TRUE,FALSE,1.34652786236158e-06
"Stag2",8,"DE_by_Domain",TRUE,FALSE,1.37317656294061e-06
"Sh3pxd2a",1,"DE_by_Domain",TRUE,FALSE,1.37613673911714e-06
"Hrh2",3,"DE_by_Domain",TRUE,FALSE,1.38239445661129e-06
"Arl15",3,"DE_by_Domain",TRUE,FALSE,1.39319616906768e-06
"Zfp653",3,"DE_by_Domain",TRUE,FALSE,1.42804579677815e-06
"Psmd9",2,"DE_by_Domain",TRUE,FALSE,1.43045555183627e-06
"Wnt5b",7,"DE_by_Domain",TRUE,FALSE,1.48130452730532e-06
"Utp23",3,"DE_by_Domain",TRUE,FALSE,1.48352051709946e-06
"Mest",1,"DE_by_Domain",TRUE,FALSE,1.51593686060731e-06
"Zfp235",2,"DE_by_Domain",TRUE,FALSE,1.53035041005522e-06
"Ptprg",1,"DE_by_Domain",TRUE,FALSE,1.5358526435254e-06
"Mex3b",1,"DE_by_Domain",TRUE,FALSE,1.54326790444147e-06
"Stard8",2,"DE_by_Domain",TRUE,FALSE,1.54749584064206e-06
"Pank2",1,"DE_by_Domain",TRUE,FALSE,1.55448265578396e-06
"Inpp5d",4,"DE_by_Domain",TRUE,FALSE,1.57529913546521e-06
"Tmsb15b1",3,"DE_by_Domain",TRUE,FALSE,1.59268053105596e-06
"Ift88",3,"DE_by_Domain",TRUE,FALSE,1.6210688137256e-06
"Lgalsl",7,"DE_by_Domain",TRUE,FALSE,1.62403175410918e-06
"Nup50",3,"DE_by_Domain",TRUE,FALSE,1.6256703067001e-06
"Ints7",5,"DE_by_Domain",TRUE,FALSE,1.62754640598662e-06
"Elavl1",2,"DE_by_Domain",TRUE,FALSE,1.63406134717192e-06
"Rad52",3,"DE_by_Domain",TRUE,FALSE,1.64683092358311e-06
"Arpc5",2,"DE_by_Domain",TRUE,FALSE,1.64985137140309e-06
"Gtf2ird1",6,"DE_by_Domain",TRUE,FALSE,1.65474021943598e-06
"D630045J12Rik",2,"DE_by_Domain",TRUE,FALSE,1.66380307987838e-06
"Mbtps1",6,"DE_by_Domain",TRUE,FALSE,1.67218946861096e-06
"Phax",2,"DE_by_Domain",TRUE,FALSE,1.67827626159491e-06
"Rnf150",8,"DE_by_Domain",TRUE,FALSE,1.69489926757119e-06
"Ptcd3",2,"DE_by_Domain",TRUE,FALSE,1.76347407713685e-06
"Sephs2",2,"DE_by_Domain",TRUE,FALSE,1.82513621927643e-06
"Trpv6",5,"DE_by_Domain",TRUE,FALSE,1.86033339383047e-06
"Msrb3",1,"DE_by_Domain",TRUE,FALSE,1.86468058263443e-06
"Xpot",7,"DE_by_Domain",TRUE,FALSE,1.87346002514151e-06
"Alkbh7",2,"DE_by_Domain",TRUE,FALSE,1.87640156932428e-06
"Tgfb3",4,"DE_by_Domain",TRUE,FALSE,1.91373036291248e-06
"Ccdc43",2,"DE_by_Domain",TRUE,FALSE,1.91511248687876e-06
"Coro1c",2,"DE_by_Domain",TRUE,FALSE,1.97441828172228e-06
"Dolpp1",3,"DE_by_Domain",TRUE,FALSE,1.99850077485176e-06
"Tmem59",5,"DE_by_Domain",TRUE,FALSE,2.07227391314004e-06
"Rhd",4,"DE_by_Domain",TRUE,FALSE,2.10068416583345e-06
"Plvap",1,"DE_by_Domain",TRUE,FALSE,2.1075190351805e-06
