"gene","domain","Method","Significant_in_DE_by_Domain","Significant_in_LRT_results","adj_p_value"
"C2cd5",8,"DE_by_Domain",TRUE,FALSE,0.00136220848996803
"Chrnb1",NA,"LRT_results",FALSE,TRUE,0.00136802492559963
"Tmem123",NA,"LRT_results",FALSE,TRUE,0.00137216667725606
"Sfpq",5,"DE_by_Domain",TRUE,FALSE,0.00137460974242142
"Lhfp",4,"DE_by_Domain",TRUE,FALSE,0.00138096958089659
"Jpx",NA,"LRT_results",FALSE,TRUE,0.00138195760623922
"Cnot11",2,"DE_by_Domain",TRUE,FALSE,0.00138414713892416
"Ptpn9",2,"DE_by_Domain",TRUE,FALSE,0.00138506496788955
"Fnip2",NA,"LRT_results",FALSE,TRUE,0.00138614476280422
"Cdnf",NA,"LRT_results",FALSE,TRUE,0.00138772654155037
"Gm28221",NA,"LRT_results",FALSE,TRUE,0.00139021707270952
"Zbtb49",3,"DE_by_Domain",TRUE,FALSE,0.00139297036947692
"Fam186b",NA,"LRT_results",FALSE,TRUE,0.00139535547778662
"Washc1",2,"DE_by_Domain",TRUE,FALSE,0.00139743222353422
"Banp",8,"DE_by_Domain",TRUE,FALSE,0.00140036915297676
"Gm7694",NA,"LRT_results",FALSE,TRUE,0.00140114973550287
"Ccl9",7,"DE_by_Domain",TRUE,FALSE,0.00140296657574096
"Lin54",2,"DE_by_Domain",TRUE,FALSE,0.0014053932115871
"Spryd3",1,"DE_by_Domain",TRUE,FALSE,0.00141149509143206
"Spry3",NA,"LRT_results",FALSE,TRUE,0.00141341403180041
"Htatsf1",6,"DE_by_Domain",TRUE,FALSE,0.00141522915145706
"Trim16",7,"DE_by_Domain",TRUE,FALSE,0.00142044046784134
"Myh7b",1,"DE_by_Domain",TRUE,FALSE,0.0014214936040463
"Cmtr2",NA,"LRT_results",FALSE,TRUE,0.00142520045473252
"Dffb",2,"DE_by_Domain",TRUE,FALSE,0.00142609820487296
"Ocel1",3,"DE_by_Domain",TRUE,FALSE,0.00142902027293696
"4930455M05Rik",NA,"LRT_results",FALSE,TRUE,0.00142957683345519
"Plcd1",2,"DE_by_Domain",TRUE,FALSE,0.00143320726039977
"BC051142",NA,"LRT_results",FALSE,TRUE,0.00143724214541767
"Ptgis",NA,"LRT_results",FALSE,TRUE,0.0014440770158772
"Elk3",NA,"LRT_results",FALSE,TRUE,0.00144552004887584
"Gm30984",NA,"LRT_results",FALSE,TRUE,0.00144784503290207
"Ptk7",NA,"LRT_results",FALSE,TRUE,0.00145010787137301
"Dnajc9",6,"DE_by_Domain",TRUE,FALSE,0.0014522221164358
"Ddost",4,"DE_by_Domain",TRUE,FALSE,0.00145245449611322
"4933404K13Rik",3,"DE_by_Domain",TRUE,FALSE,0.00145948277593689
"Alg9",3,"DE_by_Domain",TRUE,FALSE,0.00145958763400166
"Cd6",3,"DE_by_Domain",TRUE,FALSE,0.00146160121752162
"Tead2",NA,"LRT_results",FALSE,TRUE,0.00146368317376669
"Lrp8",3,"DE_by_Domain",TRUE,FALSE,0.00146842680680524
"4732463B04Rik",NA,"LRT_results",FALSE,TRUE,0.00146921782592491
"Nfyc",6,"DE_by_Domain",TRUE,FALSE,0.00147783265278674
"Akap10",3,"DE_by_Domain",TRUE,FALSE,0.00147981401743478
"Vps8",1,"DE_by_Domain",TRUE,FALSE,0.00148249327953571
"Uvssa",NA,"LRT_results",FALSE,TRUE,0.0014827594238595
"AU022252",3,"DE_by_Domain",TRUE,FALSE,0.00148999230202364
"Zfp12",2,"DE_by_Domain",TRUE,FALSE,0.00149035459919279
"1700020L24Rik",NA,"LRT_results",FALSE,TRUE,0.00149043068597056
"Aif1",3,"DE_by_Domain",TRUE,FALSE,0.0014956006229812
"Stox1",NA,"LRT_results",FALSE,TRUE,0.00149820051098806
"D130017N08Rik",2,"DE_by_Domain",TRUE,FALSE,0.00150196380771773
"Acadl",3,"DE_by_Domain",TRUE,FALSE,0.00150362978566333
"Snx11",5,"DE_by_Domain",TRUE,FALSE,0.00150649771080653
"Gm49700",NA,"LRT_results",FALSE,TRUE,0.00151094893025357
"Abhd17b",2,"DE_by_Domain",TRUE,FALSE,0.0015122242337416
"Pik3ap1",7,"DE_by_Domain",TRUE,FALSE,0.00151594866328331
"Clec1a",NA,"LRT_results",FALSE,TRUE,0.0015299848545626
"Ptp4a3",7,"DE_by_Domain",TRUE,FALSE,0.00154359847415598
"Itga7",5,"DE_by_Domain",TRUE,FALSE,0.00155155282846708
"C2cd4a",NA,"LRT_results",FALSE,TRUE,0.00155716189334463
"Zfp85",NA,"LRT_results",FALSE,TRUE,0.00156058138641958
"Ndufaf3",5,"DE_by_Domain",TRUE,FALSE,0.00156934146906168
"Spns1",5,"DE_by_Domain",TRUE,FALSE,0.00157331236833154
"Nucb2",6,"DE_by_Domain",TRUE,FALSE,0.001573949900374
"Recql5",4,"DE_by_Domain",TRUE,FALSE,0.00157472185087444
"Alad",1,"DE_by_Domain",TRUE,FALSE,0.00157710279676121
"Gm6710",2,"DE_by_Domain",TRUE,FALSE,0.00158214523788386
"Slfn2",NA,"LRT_results",FALSE,TRUE,0.00158358633500576
"Atg2b",2,"DE_by_Domain",TRUE,FALSE,0.00158535046407986
"Scaf11",3,"DE_by_Domain",TRUE,FALSE,0.00158982231802874
"Rmdn1",NA,"LRT_results",FALSE,TRUE,0.0015933184728867
"Fyb2",NA,"LRT_results",FALSE,TRUE,0.0015933184728867
"Taf13",1,"DE_by_Domain",TRUE,FALSE,0.00159906587095234
"Rsf1",2,"DE_by_Domain",TRUE,FALSE,0.00160956095423616
"Ifi35",NA,"LRT_results",FALSE,TRUE,0.00161033267668978
"Nphp3",NA,"LRT_results",FALSE,TRUE,0.00161854540720822
"Prdm12",4,"DE_by_Domain",TRUE,FALSE,0.00162579314575305
"Togaram1",1,"DE_by_Domain",TRUE,FALSE,0.0016292960982509
"Slfn5",NA,"LRT_results",FALSE,TRUE,0.00163369017675136
"Serpinb6b",NA,"LRT_results",FALSE,TRUE,0.00163753892959324
"Knop1",7,"DE_by_Domain",TRUE,FALSE,0.00164538338609022
"Pard3b",NA,"LRT_results",FALSE,TRUE,0.00164603693794724
"Cdc20",NA,"LRT_results",FALSE,TRUE,0.0016527480243062
"Inava",NA,"LRT_results",FALSE,TRUE,0.00165368476263673
"Smim24",NA,"LRT_results",FALSE,TRUE,0.00166052674556662
"Arrb2",1,"DE_by_Domain",TRUE,FALSE,0.00166211872575318
"Ripk1",NA,"LRT_results",FALSE,TRUE,0.00166794650048981
"Sidt2",2,"DE_by_Domain",TRUE,FALSE,0.0016726263182662
"Slc9a3r1",4,"DE_by_Domain",TRUE,FALSE,0.00168446038489026
"Brd1",4,"DE_by_Domain",TRUE,FALSE,0.00169312563626466
"Gm27032",1,"DE_by_Domain",TRUE,FALSE,0.00169657193672261
"4930451I11Rik",NA,"LRT_results",FALSE,TRUE,0.00169867540200465
"Gm31107",NA,"LRT_results",FALSE,TRUE,0.00170162624416454
"Washc1",6,"DE_by_Domain",TRUE,FALSE,0.00170521602201674
"Btg1",7,"DE_by_Domain",TRUE,FALSE,0.00170638424550095
"Gm12996",NA,"LRT_results",FALSE,TRUE,0.00170991517665535
"Gm15879",NA,"LRT_results",FALSE,TRUE,0.00171097647429649
"St5",NA,"LRT_results",FALSE,TRUE,0.00171235398708468
"Umps",3,"DE_by_Domain",TRUE,FALSE,0.00172130866499221
"Eno4",NA,"LRT_results",FALSE,TRUE,0.00172534020522876
"Zbtb24",3,"DE_by_Domain",TRUE,FALSE,0.00172714845631177
"U2af1l4",5,"DE_by_Domain",TRUE,FALSE,0.00173032763387386
"Armc8",5,"DE_by_Domain",TRUE,FALSE,0.00173845299407078
"1110028F11Rik",8,"DE_by_Domain",TRUE,FALSE,0.00174050187932221
"Gm33948",8,"DE_by_Domain",TRUE,FALSE,0.00174050187932221
"Lrrc24",4,"DE_by_Domain",TRUE,FALSE,0.00174775098941594
"B230208H11Rik",NA,"LRT_results",FALSE,TRUE,0.00174838772133739
"Gm17354",2,"DE_by_Domain",TRUE,FALSE,0.00175140892681787
"I730030J21Rik",NA,"LRT_results",FALSE,TRUE,0.00175362213549446
"Prtn3",3,"DE_by_Domain",TRUE,FALSE,0.00175363070938153
"Hypk",6,"DE_by_Domain",TRUE,FALSE,0.00175551855200602
"Tmem170b",1,"DE_by_Domain",TRUE,FALSE,0.00175597664855871
"Nthl1",NA,"LRT_results",FALSE,TRUE,0.00175689501202676
"Nsmce4a",5,"DE_by_Domain",TRUE,FALSE,0.00176006118838381
"Slc37a3",5,"DE_by_Domain",TRUE,FALSE,0.00176087542522388
"Msn",NA,"LRT_results",FALSE,TRUE,0.00176099330053334
"Sowahb",6,"DE_by_Domain",TRUE,FALSE,0.00176436203448913
"Zfp119a",NA,"LRT_results",FALSE,TRUE,0.00176804412212483
"Sult1c2",3,"DE_by_Domain",TRUE,FALSE,0.00178427516264726
"Gtf3a",1,"DE_by_Domain",TRUE,FALSE,0.00178531574891555
"1700007L15Rik",NA,"LRT_results",FALSE,TRUE,0.00178771854379337
"Pck2",2,"DE_by_Domain",TRUE,FALSE,0.00178775334130343
"Gm10053",NA,"LRT_results",FALSE,TRUE,0.00178957531700511
"Mex3c",3,"DE_by_Domain",TRUE,FALSE,0.00179015900893858
"Cldn5",2,"DE_by_Domain",TRUE,FALSE,0.00179269889595394
"Pla2g4a",NA,"LRT_results",FALSE,TRUE,0.00179483874802734
"Zmynd10",4,"DE_by_Domain",TRUE,FALSE,0.00179611105087537
"Mrpl57",1,"DE_by_Domain",TRUE,FALSE,0.00180173269060346
"A330041J22Rik",NA,"LRT_results",FALSE,TRUE,0.0018035654352873
"Cfap69",1,"DE_by_Domain",TRUE,FALSE,0.00180538163736965
"Wnk3",4,"DE_by_Domain",TRUE,FALSE,0.00180930378102774
"Vbp1",2,"DE_by_Domain",TRUE,FALSE,0.00181606728165433
"Psd4",NA,"LRT_results",FALSE,TRUE,0.00182385486600753
"Unc79",2,"DE_by_Domain",TRUE,FALSE,0.00183525586273017
"Arl15",2,"DE_by_Domain",TRUE,FALSE,0.00183824007129769
"0610038B21Rik",NA,"LRT_results",FALSE,TRUE,0.00184374821038434
"Gstcd",NA,"LRT_results",FALSE,TRUE,0.00184421745736779
"Mif4gd",8,"DE_by_Domain",TRUE,FALSE,0.00184611780829143
"Nvl",2,"DE_by_Domain",TRUE,FALSE,0.00184784312181455
"Lin52",2,"DE_by_Domain",TRUE,FALSE,0.00184808498237473
"Heatr1",3,"DE_by_Domain",TRUE,FALSE,0.0018495973409907
"Erg",NA,"LRT_results",FALSE,TRUE,0.00185303223857028
"Dvl3",7,"DE_by_Domain",TRUE,FALSE,0.00185323678080763
"Gm35721",1,"DE_by_Domain",TRUE,FALSE,0.00185646954288445
"Hebp1",3,"DE_by_Domain",TRUE,FALSE,0.00185674491048646
"Usp48",6,"DE_by_Domain",TRUE,FALSE,0.00185983272014745
"Gkn1",5,"DE_by_Domain",TRUE,FALSE,0.00186541379367217
"Tox",6,"DE_by_Domain",TRUE,FALSE,0.00187827402956059
"Vezt",1,"DE_by_Domain",TRUE,FALSE,0.00188295677578247
"Ccnb1ip1",NA,"LRT_results",FALSE,TRUE,0.00188763609651901
"Lemd3",1,"DE_by_Domain",TRUE,FALSE,0.00188921576281365
"Lyzl4",2,"DE_by_Domain",TRUE,FALSE,0.00188936173315398
"Ccdc57",3,"DE_by_Domain",TRUE,FALSE,0.00189274562437921
"Zfp346",3,"DE_by_Domain",TRUE,FALSE,0.00189950584504232
"Tmprss4",7,"DE_by_Domain",TRUE,FALSE,0.00191215534877815
"Tap1",NA,"LRT_results",FALSE,TRUE,0.00191668111190411
"Plk4",NA,"LRT_results",FALSE,TRUE,0.00192408088568575
"Ndc1",NA,"LRT_results",FALSE,TRUE,0.00192538303330898
"Cflar",NA,"LRT_results",FALSE,TRUE,0.00192598870170501
"Polq",NA,"LRT_results",FALSE,TRUE,0.00193059864075408
"Nf1",2,"DE_by_Domain",TRUE,FALSE,0.00193683573773745
"Erc1",7,"DE_by_Domain",TRUE,FALSE,0.00193824011794945
"Adamts17",NA,"LRT_results",FALSE,TRUE,0.00193949952338007
"D830050J10Rik",NA,"LRT_results",FALSE,TRUE,0.00194116187106449
"Gm33045",NA,"LRT_results",FALSE,TRUE,0.00195402648292693
"Ermard",NA,"LRT_results",FALSE,TRUE,0.00197078931983975
"Gm47595",3,"DE_by_Domain",TRUE,FALSE,0.00197275994050975
"Tex261",3,"DE_by_Domain",TRUE,FALSE,0.00197740154619014
"Rps6ka4",NA,"LRT_results",FALSE,TRUE,0.00199121092143531
"Mrpl3",4,"DE_by_Domain",TRUE,FALSE,0.00199807292725567
"Snrnp35",2,"DE_by_Domain",TRUE,FALSE,0.00203138137146622
"Msi1",NA,"LRT_results",FALSE,TRUE,0.00203682430110904
"Tefm",NA,"LRT_results",FALSE,TRUE,0.00204414183966198
"Htra1",7,"DE_by_Domain",TRUE,FALSE,0.00204498271687505
"Nod1",NA,"LRT_results",FALSE,TRUE,0.00204688886401425
"Apoc2",7,"DE_by_Domain",TRUE,FALSE,0.00205118665281909
"Cep104",4,"DE_by_Domain",TRUE,FALSE,0.00205309461677105
"2310010J17Rik",NA,"LRT_results",FALSE,TRUE,0.00205568503259195
"Cenps",3,"DE_by_Domain",TRUE,FALSE,0.00205711358936343
"Ifngr1",3,"DE_by_Domain",TRUE,FALSE,0.00206706514046811
"Tanc1",4,"DE_by_Domain",TRUE,FALSE,0.00206821244812977
"Hirip3",8,"DE_by_Domain",TRUE,FALSE,0.00207355681688957
"Cngb1",4,"DE_by_Domain",TRUE,FALSE,0.0020794135612679
"Hspb8",NA,"LRT_results",FALSE,TRUE,0.00208172443742506
"Zbtb33",NA,"LRT_results",FALSE,TRUE,0.0020838563898199
"Laptm4b",3,"DE_by_Domain",TRUE,FALSE,0.00209197318680898
"Il18",6,"DE_by_Domain",TRUE,FALSE,0.00209425011362164
"Ddr2",NA,"LRT_results",FALSE,TRUE,0.0020963899672566
"4930452G13Rik",NA,"LRT_results",FALSE,TRUE,0.00211842342914266
"Gm26826",NA,"LRT_results",FALSE,TRUE,0.00213653610704734
"Dgat2l6",NA,"LRT_results",FALSE,TRUE,0.00214048238807029
"Ccnyl1",4,"DE_by_Domain",TRUE,FALSE,0.0021493429129224
"Prss36",4,"DE_by_Domain",TRUE,FALSE,0.00215050582431971
"Rab11fip5",4,"DE_by_Domain",TRUE,FALSE,0.00215330373949556
"2810004N23Rik",3,"DE_by_Domain",TRUE,FALSE,0.00215756900156358
"Ddx52",3,"DE_by_Domain",TRUE,FALSE,0.00216520777694131
"Fut10",NA,"LRT_results",FALSE,TRUE,0.00216566405684822
"Epb41l2",8,"DE_by_Domain",TRUE,FALSE,0.00216863607372219
"Crybb1",3,"DE_by_Domain",TRUE,FALSE,0.00217014672148252
"Mme",1,"DE_by_Domain",TRUE,FALSE,0.00218914092042124
"AI480526",3,"DE_by_Domain",TRUE,FALSE,0.00219863574537441
"Alas1",1,"DE_by_Domain",TRUE,FALSE,0.00220084792574619
"Ap3m2",5,"DE_by_Domain",TRUE,FALSE,0.00220447199511215
"Gm34425",NA,"LRT_results",FALSE,TRUE,0.00221032176614977
"Flna",NA,"LRT_results",FALSE,TRUE,0.00221280752990878
"Zbtb26",NA,"LRT_results",FALSE,TRUE,0.0022234945993003
"Pgpep1",NA,"LRT_results",FALSE,TRUE,0.0022235883952786
"Zfp809",NA,"LRT_results",FALSE,TRUE,0.00222626738805807
"Gja4",NA,"LRT_results",FALSE,TRUE,0.00222747301546546
"Dennd1a",6,"DE_by_Domain",TRUE,FALSE,0.0022321511349839
"Aurkb",8,"DE_by_Domain",TRUE,FALSE,0.00223398128171057
"Gm9008",NA,"LRT_results",FALSE,TRUE,0.00223448012757093
"Mettl24",NA,"LRT_results",FALSE,TRUE,0.0022364382663564
"Mon2",2,"DE_by_Domain",TRUE,FALSE,0.00223844601939162
"Eif2ak4",2,"DE_by_Domain",TRUE,FALSE,0.00223895009109433
"Nkpd1",NA,"LRT_results",FALSE,TRUE,0.00224012024433499
"Vhl",1,"DE_by_Domain",TRUE,FALSE,0.00224335308503338
"Lca5l",NA,"LRT_results",FALSE,TRUE,0.00226361456349769
"Otogl",NA,"LRT_results",FALSE,TRUE,0.00227962078262678
"D2hgdh",NA,"LRT_results",FALSE,TRUE,0.00228182180910162
"Crct1",6,"DE_by_Domain",TRUE,FALSE,0.0022889861978497
"Lrp8",5,"DE_by_Domain",TRUE,FALSE,0.00229609288381439
"Fam210a",2,"DE_by_Domain",TRUE,FALSE,0.00229698591915679
"Mief1",3,"DE_by_Domain",TRUE,FALSE,0.00229827926914539
"Gm32926",NA,"LRT_results",FALSE,TRUE,0.0023092046855084
"AV099323",NA,"LRT_results",FALSE,TRUE,0.00231673318949933
"Cst7",6,"DE_by_Domain",TRUE,FALSE,0.00232277908277294
"Tedc2",3,"DE_by_Domain",TRUE,FALSE,0.00232286422481258
"Itga11",NA,"LRT_results",FALSE,TRUE,0.00232699765100527
"Smarcb1",5,"DE_by_Domain",TRUE,FALSE,0.00233228037988893
"Gm40603",NA,"LRT_results",FALSE,TRUE,0.00235214588053045
"B3gntl1",NA,"LRT_results",FALSE,TRUE,0.00235214588053045
"Gtf2e1",3,"DE_by_Domain",TRUE,FALSE,0.00235624709441891
"Sgpl1",3,"DE_by_Domain",TRUE,FALSE,0.00236302673616332
"Hist1h2bf",6,"DE_by_Domain",TRUE,FALSE,0.0023747310239167
"Spint4",6,"DE_by_Domain",TRUE,FALSE,0.0023784502582728
"Padi4",6,"DE_by_Domain",TRUE,FALSE,0.0023784502582728
"5330439M10Rik",6,"DE_by_Domain",TRUE,FALSE,0.0023784502582728
"Pask",NA,"LRT_results",FALSE,TRUE,0.00238171149413522
"Fkbp10",NA,"LRT_results",FALSE,TRUE,0.00238193859255293
"Capn6",NA,"LRT_results",FALSE,TRUE,0.00238208415353372
"Phyhd1",NA,"LRT_results",FALSE,TRUE,0.00239074271491093
"Gm47484",NA,"LRT_results",FALSE,TRUE,0.00239876037454413
"Knop1",2,"DE_by_Domain",TRUE,FALSE,0.00240462756333976
"Bmf",NA,"LRT_results",FALSE,TRUE,0.00241398285808438
"Phactr4",NA,"LRT_results",FALSE,TRUE,0.0024270312373174
"Pip5k1a",5,"DE_by_Domain",TRUE,FALSE,0.00243069609222991
"Setd6",6,"DE_by_Domain",TRUE,FALSE,0.00243624037606064
"4930579G24Rik",NA,"LRT_results",FALSE,TRUE,0.00243654325477107
"Angptl3",NA,"LRT_results",FALSE,TRUE,0.00244118936169375
"Cdc42",1,"DE_by_Domain",TRUE,FALSE,0.0024492359203828
"Ier3ip1",1,"DE_by_Domain",TRUE,FALSE,0.00245363458081616
"Chrna4",1,"DE_by_Domain",TRUE,FALSE,0.00246351140293991
"Gm10451",NA,"LRT_results",FALSE,TRUE,0.0024642362254815
"Fam133b",5,"DE_by_Domain",TRUE,FALSE,0.00247201617743916
"Rnf219",2,"DE_by_Domain",TRUE,FALSE,0.00247289608422067
"C2cd5",4,"DE_by_Domain",TRUE,FALSE,0.00249906415374166
"Polr1b",2,"DE_by_Domain",TRUE,FALSE,0.00250465466201294
"Zfp395",NA,"LRT_results",FALSE,TRUE,0.00250527210687195
"Fam160b1",5,"DE_by_Domain",TRUE,FALSE,0.00250747397572126
"Ikzf2",NA,"LRT_results",FALSE,TRUE,0.0025078077857902
"Ripk2",NA,"LRT_results",FALSE,TRUE,0.00251368216058337
"Cdh24",4,"DE_by_Domain",TRUE,FALSE,0.002529015399675
"Trim25",NA,"LRT_results",FALSE,TRUE,0.00254022999497839
"Mrps28",6,"DE_by_Domain",TRUE,FALSE,0.00254561127744982
"Parp9",NA,"LRT_results",FALSE,TRUE,0.00255014077496004
"Slfn8",NA,"LRT_results",FALSE,TRUE,0.00255455109547887
"2610028H24Rik",3,"DE_by_Domain",TRUE,FALSE,0.00256730304269475
"Arpc1b",1,"DE_by_Domain",TRUE,FALSE,0.00257541104947524
"Leng1",NA,"LRT_results",FALSE,TRUE,0.00257734477458799
"Pla2g2f",3,"DE_by_Domain",TRUE,FALSE,0.00258562981587664
"Bhmt",3,"DE_by_Domain",TRUE,FALSE,0.00258562981587664
"Cnpy1",4,"DE_by_Domain",TRUE,FALSE,0.00258644582867105
"Trp53i13",4,"DE_by_Domain",TRUE,FALSE,0.00260379908209693
"Mdm1",NA,"LRT_results",FALSE,TRUE,0.00260837869849714
"Map4k5",8,"DE_by_Domain",TRUE,FALSE,0.00260955601766186
"Pik3cd",3,"DE_by_Domain",TRUE,FALSE,0.00261855885569088
"Fbn1",NA,"LRT_results",FALSE,TRUE,0.0026195708360757
"Izumo4",4,"DE_by_Domain",TRUE,FALSE,0.0026205413224928
"Rnf150",6,"DE_by_Domain",TRUE,FALSE,0.00263212973215408
"Ric3",8,"DE_by_Domain",TRUE,FALSE,0.00264247691491975
"Gm45250",NA,"LRT_results",FALSE,TRUE,0.00265361813875727
"Syce1",NA,"LRT_results",FALSE,TRUE,0.00265698286778784
"Gm12976",4,"DE_by_Domain",TRUE,FALSE,0.00266221460247851
"Sall3",NA,"LRT_results",FALSE,TRUE,0.00266852183770873
"Rsph9",5,"DE_by_Domain",TRUE,FALSE,0.00268577549249626
"Unc119b",3,"DE_by_Domain",TRUE,FALSE,0.00269595171547847
"Sec23ip",3,"DE_by_Domain",TRUE,FALSE,0.00269698225586051
"Fhl1",7,"DE_by_Domain",TRUE,FALSE,0.00270392620021632
"Tbc1d7",2,"DE_by_Domain",TRUE,FALSE,0.00270746382858004
"Ifngr2",1,"DE_by_Domain",TRUE,FALSE,0.00271196178703738
"Zbtb10",3,"DE_by_Domain",TRUE,FALSE,0.00271399134358927
"Col4a1",NA,"LRT_results",FALSE,TRUE,0.00271505627196379
"Rnaset2b",NA,"LRT_results",FALSE,TRUE,0.00271671012657202
"Prdm2",1,"DE_by_Domain",TRUE,FALSE,0.00272276191881956
"Hist1h4a",NA,"LRT_results",FALSE,TRUE,0.00272351610825836
"Nup153",2,"DE_by_Domain",TRUE,FALSE,0.00272507421031835
"Castor1",NA,"LRT_results",FALSE,TRUE,0.00272565242928193
"Spryd4",NA,"LRT_results",FALSE,TRUE,0.00272688340829885
"Pak1ip1",5,"DE_by_Domain",TRUE,FALSE,0.00274160330910741
"Hmga1b",NA,"LRT_results",FALSE,TRUE,0.00274448171258815
"2810408I11Rik",NA,"LRT_results",FALSE,TRUE,0.00274926590749793
"Dpp4",3,"DE_by_Domain",TRUE,FALSE,0.00275040270655641
"Rnf214",8,"DE_by_Domain",TRUE,FALSE,0.00275317600341443
"Cd2bp2",1,"DE_by_Domain",TRUE,FALSE,0.00276526185035791
"Dlst",8,"DE_by_Domain",TRUE,FALSE,0.00276935740328976
"Them4",2,"DE_by_Domain",TRUE,FALSE,0.00277151465174971
"Apex2",NA,"LRT_results",FALSE,TRUE,0.00278420344855268
"Aldh16a1",NA,"LRT_results",FALSE,TRUE,0.00279517516135505
"Mest",2,"DE_by_Domain",TRUE,FALSE,0.00280726133986618
"Gm11967",5,"DE_by_Domain",TRUE,FALSE,0.00281372030775305
"Rnf2",6,"DE_by_Domain",TRUE,FALSE,0.00281486487073848
"Gm14167",NA,"LRT_results",FALSE,TRUE,0.00281594876297981
"Sec11a",6,"DE_by_Domain",TRUE,FALSE,0.00285816501744591
"Tex261",2,"DE_by_Domain",TRUE,FALSE,0.00286792902838281
"Zfp109",NA,"LRT_results",FALSE,TRUE,0.00290558995378615
"Gps1",1,"DE_by_Domain",TRUE,FALSE,0.00290590797294281
"Cacng6",NA,"LRT_results",FALSE,TRUE,0.00290893855740503
"Tnfrsf13b",NA,"LRT_results",FALSE,TRUE,0.00290893855740503
"Fam160b1",2,"DE_by_Domain",TRUE,FALSE,0.00291421014674875
"A430093F15Rik",5,"DE_by_Domain",TRUE,FALSE,0.0029190857343649
"Lrrc6",4,"DE_by_Domain",TRUE,FALSE,0.00292391104314641
"Mllt3",2,"DE_by_Domain",TRUE,FALSE,0.00292723052103596
"Rab35",4,"DE_by_Domain",TRUE,FALSE,0.00294184619212931
"Abhd18",3,"DE_by_Domain",TRUE,FALSE,0.00295063745382824
"Pxdc1",NA,"LRT_results",FALSE,TRUE,0.00295395351126477
"Galnt15",NA,"LRT_results",FALSE,TRUE,0.00295434992409202
"Hacl1",NA,"LRT_results",FALSE,TRUE,0.00295875899176905
"Scn5a",8,"DE_by_Domain",TRUE,FALSE,0.00295950551328922
"Sp3",1,"DE_by_Domain",TRUE,FALSE,0.00296089332487434
"Sh2d6",NA,"LRT_results",FALSE,TRUE,0.00296655128167768
"Ston2",NA,"LRT_results",FALSE,TRUE,0.00297087170049471
"1810024B03Rik",NA,"LRT_results",FALSE,TRUE,0.00298063338021768
"Tmem216",3,"DE_by_Domain",TRUE,FALSE,0.0029811035739721
"Gm27239",NA,"LRT_results",FALSE,TRUE,0.00299659492212517
"Ptpn2",7,"DE_by_Domain",TRUE,FALSE,0.00300288867094166
"Pou6f2",4,"DE_by_Domain",TRUE,FALSE,0.00301964770048237
"Tlr2",7,"DE_by_Domain",TRUE,FALSE,0.00302395422445181
"Ssu72",6,"DE_by_Domain",TRUE,FALSE,0.00303073030161093
"Afg3l2",8,"DE_by_Domain",TRUE,FALSE,0.00303364123557744
"Tcf7l1",NA,"LRT_results",FALSE,TRUE,0.00303957977360809
"Ptpn12",2,"DE_by_Domain",TRUE,FALSE,0.00304133393644755
"Matn2",6,"DE_by_Domain",TRUE,FALSE,0.00305044254906214
"Ints7",7,"DE_by_Domain",TRUE,FALSE,0.00305421809473291
"Gtf3a",4,"DE_by_Domain",TRUE,FALSE,0.00305656397617918
"Mms19",3,"DE_by_Domain",TRUE,FALSE,0.00306663594077369
"BC030343",NA,"LRT_results",FALSE,TRUE,0.00306731793939541
"Spns1",4,"DE_by_Domain",TRUE,FALSE,0.0030892863517846
"9330117O12Rik",NA,"LRT_results",FALSE,TRUE,0.00309345912667501
"Zfp280d",4,"DE_by_Domain",TRUE,FALSE,0.00311449550284381
"Man1c1",4,"DE_by_Domain",TRUE,FALSE,0.00311583571600867
"Usf2",5,"DE_by_Domain",TRUE,FALSE,0.00312068364882048
"Tax1bp1",5,"DE_by_Domain",TRUE,FALSE,0.00312198954737712
"Gm46123",NA,"LRT_results",FALSE,TRUE,0.0031222655961103
"P3h1",NA,"LRT_results",FALSE,TRUE,0.00314758671204321
"Dok5",2,"DE_by_Domain",TRUE,FALSE,0.00316836439006917
"Dock8",NA,"LRT_results",FALSE,TRUE,0.00317034675598953
"Epas1",4,"DE_by_Domain",TRUE,FALSE,0.00317131449639702
"Crybb2",7,"DE_by_Domain",TRUE,FALSE,0.0031720363235063
"Gm47117",7,"DE_by_Domain",TRUE,FALSE,0.00318134256763469
"Gpr132",7,"DE_by_Domain",TRUE,FALSE,0.00318134256763469
"Il18bp",NA,"LRT_results",FALSE,TRUE,0.00319372657035412
"1700102P08Rik",NA,"LRT_results",FALSE,TRUE,0.00319670304987024
"Chd1l",NA,"LRT_results",FALSE,TRUE,0.00320060241653623
"Fblim1",NA,"LRT_results",FALSE,TRUE,0.00320060241653623
"1810013L24Rik",7,"DE_by_Domain",TRUE,FALSE,0.0032019222475967
"Prkg1",6,"DE_by_Domain",TRUE,FALSE,0.00320299304497126
"Hltf",3,"DE_by_Domain",TRUE,FALSE,0.00321065477389897
"Gapvd1",1,"DE_by_Domain",TRUE,FALSE,0.00321254415050902
"Mvb12a",6,"DE_by_Domain",TRUE,FALSE,0.00321400109118303
"Gm45159",NA,"LRT_results",FALSE,TRUE,0.00321546345199449
"Samd15",8,"DE_by_Domain",TRUE,FALSE,0.00323224653320997
"Abcd4",NA,"LRT_results",FALSE,TRUE,0.00324581815336149
