"gene","domain","Method","Significant_in_DE_by_Domain","Significant_in_LRT_results","adj_p_value"
"Slc39a1",NA,"LRT_results",FALSE,TRUE,4.77022704780201e-50
"Syk",NA,"LRT_results",FALSE,TRUE,5.06611484337224e-50
"Gm46652",NA,"LRT_results",FALSE,TRUE,6.52645356793406e-50
"Tmem67",NA,"LRT_results",FALSE,TRUE,7.29643676257055e-50
"Alkbh4",NA,"LRT_results",FALSE,TRUE,1.67234715377988e-49
"Stk36",NA,"LRT_results",FALSE,TRUE,2.649146714382e-49
"Wdfy1",NA,"LRT_results",FALSE,TRUE,3.74414108102153e-49
"Gm32122",NA,"LRT_results",FALSE,TRUE,4.07428856809201e-49
"Itgb3bp",NA,"LRT_results",FALSE,TRUE,6.71020527487007e-49
"Sufu",NA,"LRT_results",FALSE,TRUE,6.77683576895908e-49
"Stxbp4",NA,"LRT_results",FALSE,TRUE,6.81695499276648e-49
"Atpsckmt",NA,"LRT_results",FALSE,TRUE,6.81695499276648e-49
"Zfp53",NA,"LRT_results",FALSE,TRUE,7.54776398351246e-49
"Pafah2",NA,"LRT_results",FALSE,TRUE,9.59398243702963e-49
"Hsd3b7",NA,"LRT_results",FALSE,TRUE,1.20628729528365e-48
"Gm13861",NA,"LRT_results",FALSE,TRUE,1.84364872342817e-48
"Furin",NA,"LRT_results",FALSE,TRUE,1.94634877725327e-48
"Nfatc1",NA,"LRT_results",FALSE,TRUE,2.21528807529411e-48
"2810457G06Rik",NA,"LRT_results",FALSE,TRUE,2.54034582635208e-48
"Stx11",NA,"LRT_results",FALSE,TRUE,2.56462213230915e-48
"Eme2",NA,"LRT_results",FALSE,TRUE,2.94617709451191e-48
"Taco1",NA,"LRT_results",FALSE,TRUE,3.53363070712744e-48
"Gm13630",NA,"LRT_results",FALSE,TRUE,4.49211490986858e-48
"Gm20721",NA,"LRT_results",FALSE,TRUE,6.58654530616752e-48
"Cyyr1",NA,"LRT_results",FALSE,TRUE,1.31171803537893e-47
"Tob2",NA,"LRT_results",FALSE,TRUE,4.00306936374235e-47
"Gast",NA,"LRT_results",FALSE,TRUE,6.29146900610662e-47
"Kif19a",NA,"LRT_results",FALSE,TRUE,6.53676839644402e-47
"Gm4890",NA,"LRT_results",FALSE,TRUE,9.47355089451969e-47
"Rbm47",NA,"LRT_results",FALSE,TRUE,1.21943680877731e-46
"Glipr2",NA,"LRT_results",FALSE,TRUE,1.57340493845134e-46
"Ttc23",NA,"LRT_results",FALSE,TRUE,1.87020766143106e-46
"Bcl2a1a",NA,"LRT_results",FALSE,TRUE,2.06072889643213e-46
"Ccr5",NA,"LRT_results",FALSE,TRUE,2.17190206424289e-46
"Txlnb",NA,"LRT_results",FALSE,TRUE,3.61909010779364e-46
"Arhgef5",NA,"LRT_results",FALSE,TRUE,5.86156181068685e-46
"Serpinb9",NA,"LRT_results",FALSE,TRUE,6.44816362218791e-46
"mt-Co1",NA,"LRT_results",FALSE,TRUE,7.62341826582442e-46
"Gm29543",NA,"LRT_results",FALSE,TRUE,9.10499355290789e-46
"Gm37584",NA,"LRT_results",FALSE,TRUE,1.26018307710517e-45
"Prps1l3",NA,"LRT_results",FALSE,TRUE,1.63856083417918e-45
"Gm527",NA,"LRT_results",FALSE,TRUE,3.26446269568584e-45
"Slc35d2",NA,"LRT_results",FALSE,TRUE,3.34738819223341e-45
"Sardh",NA,"LRT_results",FALSE,TRUE,3.48226711696109e-45
"Csf2rb",NA,"LRT_results",FALSE,TRUE,3.65099213663507e-45
"Gm20536",NA,"LRT_results",FALSE,TRUE,3.83093093672266e-45
"Gm28836",NA,"LRT_results",FALSE,TRUE,4.53537207790101e-45
"Pcdhgc3",NA,"LRT_results",FALSE,TRUE,5.19481406121623e-45
"Lyplal1",NA,"LRT_results",FALSE,TRUE,6.5190377485271e-45
"Kmt5c",NA,"LRT_results",FALSE,TRUE,8.00578763071502e-45
"Cfap206",NA,"LRT_results",FALSE,TRUE,8.24779276245626e-45
"Gm16958",NA,"LRT_results",FALSE,TRUE,1.18899100327677e-44
"Gm42567",NA,"LRT_results",FALSE,TRUE,1.38858810910573e-44
"Gbp5",NA,"LRT_results",FALSE,TRUE,1.39241777566207e-44
"Rhoj",NA,"LRT_results",FALSE,TRUE,1.44469019407341e-44
"2700046A07Rik",NA,"LRT_results",FALSE,TRUE,1.5426721248376e-44
"Cd300a",NA,"LRT_results",FALSE,TRUE,2.31505248226059e-44
"Gm13373",NA,"LRT_results",FALSE,TRUE,5.68414631659265e-44
"Reep4",NA,"LRT_results",FALSE,TRUE,7.23316073312997e-44
"AC166172.1",NA,"LRT_results",FALSE,TRUE,8.05694910469693e-44
"Nfkbiz",NA,"LRT_results",FALSE,TRUE,1.12178285613991e-43
"Isg20l2",NA,"LRT_results",FALSE,TRUE,1.37384955980391e-43
"Cercam",NA,"LRT_results",FALSE,TRUE,1.7623027065102e-43
"Ankib1",NA,"LRT_results",FALSE,TRUE,1.96833488270363e-43
"Hs3st3b1",NA,"LRT_results",FALSE,TRUE,2.34028339986016e-43
"Plcz1",NA,"LRT_results",FALSE,TRUE,2.47320193923705e-43
"Cald1",NA,"LRT_results",FALSE,TRUE,3.05940711461658e-43
"Col4a6",NA,"LRT_results",FALSE,TRUE,4.06467171599728e-43
"Foxf2",NA,"LRT_results",FALSE,TRUE,4.36777719456522e-43
"Mill2",NA,"LRT_results",FALSE,TRUE,1.20694361938123e-42
"3110083C13Rik",NA,"LRT_results",FALSE,TRUE,1.2550517920517e-42
"4930522L14Rik",NA,"LRT_results",FALSE,TRUE,1.3779788139565e-42
"Tlr4",NA,"LRT_results",FALSE,TRUE,1.58690452120173e-42
"Fer",NA,"LRT_results",FALSE,TRUE,1.9395906450344e-42
"Snhg5",NA,"LRT_results",FALSE,TRUE,2.88706773191502e-42
"2700097O09Rik",NA,"LRT_results",FALSE,TRUE,3.35120566394727e-42
"Hic2",NA,"LRT_results",FALSE,TRUE,3.40121494770406e-42
"Hdac1",NA,"LRT_results",FALSE,TRUE,3.64660913341525e-42
"Lrriq3",NA,"LRT_results",FALSE,TRUE,4.33930659890735e-42
"Kdm4d",NA,"LRT_results",FALSE,TRUE,4.50478780238057e-42
"Cdhr3",NA,"LRT_results",FALSE,TRUE,4.64044238301977e-42
"Angptl1",NA,"LRT_results",FALSE,TRUE,4.92343918276758e-42
"Gm20083",NA,"LRT_results",FALSE,TRUE,5.34466375255053e-42
"Ppl",NA,"LRT_results",FALSE,TRUE,6.03930722121353e-42
"Wfdc18",NA,"LRT_results",FALSE,TRUE,7.14194591633952e-42
"Smagp",NA,"LRT_results",FALSE,TRUE,7.24546638959419e-42
"Fkbp7",NA,"LRT_results",FALSE,TRUE,8.95546687624201e-42
"Actl6a",NA,"LRT_results",FALSE,TRUE,9.48344154687694e-42
"Pla2g4b",NA,"LRT_results",FALSE,TRUE,1.27218257839889e-41
"Mir99ahg",NA,"LRT_results",FALSE,TRUE,1.56755895814571e-41
"Pla2g5",NA,"LRT_results",FALSE,TRUE,2.5902294257695e-41
"Hk3",NA,"LRT_results",FALSE,TRUE,3.27041754249978e-41
"9930014A18Rik",NA,"LRT_results",FALSE,TRUE,3.32022272308337e-41
"Myo1a",NA,"LRT_results",FALSE,TRUE,3.67489578151127e-41
"Il1r1",NA,"LRT_results",FALSE,TRUE,6.48289019787744e-41
"4930448E22Rik",NA,"LRT_results",FALSE,TRUE,6.86833891480135e-41
"Cfap97d2",NA,"LRT_results",FALSE,TRUE,9.71227627409614e-41
"Ccdc73",NA,"LRT_results",FALSE,TRUE,9.81097391540799e-41
"Acr",NA,"LRT_results",FALSE,TRUE,1.39730334279692e-40
"6330415G19Rik",NA,"LRT_results",FALSE,TRUE,1.58365571745541e-40
"Acot2",NA,"LRT_results",FALSE,TRUE,1.75031429365023e-40
"Rab7b",NA,"LRT_results",FALSE,TRUE,1.77947132867058e-40
"Gm44618",NA,"LRT_results",FALSE,TRUE,1.94681248439782e-40
"Siglecf",NA,"LRT_results",FALSE,TRUE,2.85468171657505e-40
"Ttpa",NA,"LRT_results",FALSE,TRUE,3.12150716246681e-40
"Myo1h",NA,"LRT_results",FALSE,TRUE,3.2242369716847e-40
"Hhex",NA,"LRT_results",FALSE,TRUE,3.72154436387749e-40
"Nubpl",NA,"LRT_results",FALSE,TRUE,3.77139957135555e-40
"Upk3bl",NA,"LRT_results",FALSE,TRUE,3.86107988203789e-40
"Gm15327",NA,"LRT_results",FALSE,TRUE,4.77892381848234e-40
"Gm16083",NA,"LRT_results",FALSE,TRUE,4.85456088682616e-40
"Maml1",NA,"LRT_results",FALSE,TRUE,5.07228227332436e-40
"Gpr108",NA,"LRT_results",FALSE,TRUE,5.30752209833179e-40
"Gm9958",NA,"LRT_results",FALSE,TRUE,5.78420679695004e-40
"Aspn",NA,"LRT_results",FALSE,TRUE,6.06301934538242e-40
"Lrmp",NA,"LRT_results",FALSE,TRUE,7.10506681437994e-40
"Casz1",NA,"LRT_results",FALSE,TRUE,8.40929754240558e-40
"Guca1b",NA,"LRT_results",FALSE,TRUE,9.01368529207983e-40
"Flnc",NA,"LRT_results",FALSE,TRUE,1.08121801091325e-39
"Rdh5",NA,"LRT_results",FALSE,TRUE,1.44836559081939e-39
"Bmp5",NA,"LRT_results",FALSE,TRUE,1.53917572293546e-39
"Tmem100",NA,"LRT_results",FALSE,TRUE,1.81488654526569e-39
"Zbtb39",NA,"LRT_results",FALSE,TRUE,2.04230086454665e-39
"Akna",NA,"LRT_results",FALSE,TRUE,2.41329564220756e-39
"Cmtm6",NA,"LRT_results",FALSE,TRUE,2.52579676658916e-39
"Slc25a30",NA,"LRT_results",FALSE,TRUE,5.19320660559239e-39
"Clec2d",NA,"LRT_results",FALSE,TRUE,5.60526055686662e-39
"Gm15853",NA,"LRT_results",FALSE,TRUE,6.62855280630072e-39
"Gata2",NA,"LRT_results",FALSE,TRUE,6.86014873331664e-39
"Col1a1",NA,"LRT_results",FALSE,TRUE,1.04647275704796e-38
"Olfm4",NA,"LRT_results",FALSE,TRUE,1.11953055044033e-38
"Mrc1",NA,"LRT_results",FALSE,TRUE,1.58447277728537e-38
"Prr14l",NA,"LRT_results",FALSE,TRUE,2.433206330069e-38
"Sema3b",NA,"LRT_results",FALSE,TRUE,2.48783784733159e-38
"Gm32856",NA,"LRT_results",FALSE,TRUE,2.75290769519299e-38
"Zfp691",NA,"LRT_results",FALSE,TRUE,3.98908462441667e-38
"Gm19719",NA,"LRT_results",FALSE,TRUE,5.23565936196547e-38
"Zc3hav1l",NA,"LRT_results",FALSE,TRUE,5.73657147286066e-38
"Slc30a6",NA,"LRT_results",FALSE,TRUE,6.62752508326386e-38
"Lig1",NA,"LRT_results",FALSE,TRUE,7.46835489591828e-38
"Wdhd1",NA,"LRT_results",FALSE,TRUE,7.91216734281809e-38
"Gm20632",NA,"LRT_results",FALSE,TRUE,9.46385701682821e-38
"Zfp52",NA,"LRT_results",FALSE,TRUE,9.54712708006847e-38
"Atf3",NA,"LRT_results",FALSE,TRUE,1.13026426644941e-37
"Tssk6",NA,"LRT_results",FALSE,TRUE,1.41215321183985e-37
"1600002K03Rik",NA,"LRT_results",FALSE,TRUE,1.44793826724383e-37
"Gm16838",NA,"LRT_results",FALSE,TRUE,1.69559784953268e-37
"Acacb",NA,"LRT_results",FALSE,TRUE,1.97104122491086e-37
"Gm47193",NA,"LRT_results",FALSE,TRUE,2.01434853220162e-37
"Sik1",NA,"LRT_results",FALSE,TRUE,2.22520559603418e-37
"Cep250",NA,"LRT_results",FALSE,TRUE,2.41634142575134e-37
"Hic1",NA,"LRT_results",FALSE,TRUE,2.93907316543531e-37
"Zfp119b",NA,"LRT_results",FALSE,TRUE,3.19964673581649e-37
"Cttnbp2nl",NA,"LRT_results",FALSE,TRUE,3.41121769900207e-37
"Eml6",NA,"LRT_results",FALSE,TRUE,3.91818343851123e-37
"Ccdc162",NA,"LRT_results",FALSE,TRUE,5.39171316092984e-37
"Asxl3",NA,"LRT_results",FALSE,TRUE,6.51440735236805e-37
"BC037704",NA,"LRT_results",FALSE,TRUE,6.85372502866518e-37
"Spg11",NA,"LRT_results",FALSE,TRUE,9.4752527424999e-37
"Popdc3",NA,"LRT_results",FALSE,TRUE,1.00792153841218e-36
"Acat3",NA,"LRT_results",FALSE,TRUE,1.60427153069138e-36
"Slc19a3",NA,"LRT_results",FALSE,TRUE,1.76272091461525e-36
"Gm31597",NA,"LRT_results",FALSE,TRUE,1.80906011669566e-36
"Thoc6",NA,"LRT_results",FALSE,TRUE,2.21757684964698e-36
"Pdzd9",NA,"LRT_results",FALSE,TRUE,2.29937767645176e-36
"Ggh",NA,"LRT_results",FALSE,TRUE,2.31298524765265e-36
"6230400D17Rik",NA,"LRT_results",FALSE,TRUE,2.64654937523349e-36
"C230038L03Rik",NA,"LRT_results",FALSE,TRUE,3.31658528434884e-36
"Tbx1",NA,"LRT_results",FALSE,TRUE,3.3401454598195e-36
"B230398E01Rik",NA,"LRT_results",FALSE,TRUE,3.92004504111546e-36
"Chst5",NA,"LRT_results",FALSE,TRUE,4.29043611204862e-36
"Pot1a",NA,"LRT_results",FALSE,TRUE,4.4781780973288e-36
"Cldn23",NA,"LRT_results",FALSE,TRUE,5.60195320562776e-36
"Ppp1r13l",NA,"LRT_results",FALSE,TRUE,5.90962279994603e-36
"Grin3b",NA,"LRT_results",FALSE,TRUE,8.67050178375607e-36
"Pacrg",NA,"LRT_results",FALSE,TRUE,1.72021887005118e-35
"Btk",NA,"LRT_results",FALSE,TRUE,2.29194507960425e-35
"2310074N15Rik",NA,"LRT_results",FALSE,TRUE,2.31647124086633e-35
"Armc3",NA,"LRT_results",FALSE,TRUE,2.56463367344599e-35
"Ahrr",NA,"LRT_results",FALSE,TRUE,3.15151357368662e-35
"Iqca",NA,"LRT_results",FALSE,TRUE,3.7762603638483e-35
"Asb5",NA,"LRT_results",FALSE,TRUE,3.79087242141379e-35
"9830166K06Rik",NA,"LRT_results",FALSE,TRUE,3.90336098065918e-35
"Gm49719",NA,"LRT_results",FALSE,TRUE,4.98329341351049e-35
"Irf1",NA,"LRT_results",FALSE,TRUE,5.04724855737346e-35
"B3gnt6",NA,"LRT_results",FALSE,TRUE,5.22103284236732e-35
"Efcab11",NA,"LRT_results",FALSE,TRUE,5.56780738240365e-35
"Gpr34",NA,"LRT_results",FALSE,TRUE,8.15779599525362e-35
"Ascc1",NA,"LRT_results",FALSE,TRUE,8.17062217837549e-35
"Cd209f",NA,"LRT_results",FALSE,TRUE,9.23203453777033e-35
"Gm8237",NA,"LRT_results",FALSE,TRUE,1.14515491370076e-34
"Tbcel",NA,"LRT_results",FALSE,TRUE,1.17633401866523e-34
"Crlf3",NA,"LRT_results",FALSE,TRUE,1.72207042243256e-34
"Xrcc2",NA,"LRT_results",FALSE,TRUE,1.8107736876961e-34
"C630043F03Rik",NA,"LRT_results",FALSE,TRUE,1.91962903244312e-34
"Depdc1b",NA,"LRT_results",FALSE,TRUE,1.9745386287354e-34
"A930033H14Rik",NA,"LRT_results",FALSE,TRUE,2.45709280639934e-34
"4930547M16Rik",NA,"LRT_results",FALSE,TRUE,2.54018864459217e-34
"Gm29340",NA,"LRT_results",FALSE,TRUE,2.75388951700084e-34
"Polr3g",NA,"LRT_results",FALSE,TRUE,2.7952594919874e-34
"Aph1c",NA,"LRT_results",FALSE,TRUE,2.93384239103844e-34
"Gm10827",NA,"LRT_results",FALSE,TRUE,3.5258675535053e-34
"Vegfd",NA,"LRT_results",FALSE,TRUE,3.60107730864212e-34
"Sstr1",NA,"LRT_results",FALSE,TRUE,4.60199270451354e-34
"Ephx3",NA,"LRT_results",FALSE,TRUE,4.81884879744669e-34
"Gsap",NA,"LRT_results",FALSE,TRUE,8.11636569594182e-34
"Rbm20",NA,"LRT_results",FALSE,TRUE,8.46562712106374e-34
"Zfp90",NA,"LRT_results",FALSE,TRUE,1.16324867729975e-33
"1810059H22Rik",NA,"LRT_results",FALSE,TRUE,1.36657709196314e-33
"Map4k1",NA,"LRT_results",FALSE,TRUE,1.63545856060164e-33
"C030037D09Rik",NA,"LRT_results",FALSE,TRUE,1.71569170084257e-33
"Gbp6",NA,"LRT_results",FALSE,TRUE,2.09117617992286e-33
"Pole",NA,"LRT_results",FALSE,TRUE,2.3474738985902e-33
"Ccdc81",NA,"LRT_results",FALSE,TRUE,2.43697377639749e-33
"Hacd1",NA,"LRT_results",FALSE,TRUE,2.58019193399256e-33
"B530045E10Rik",NA,"LRT_results",FALSE,TRUE,2.84692806848651e-33
"Retsat",NA,"LRT_results",FALSE,TRUE,2.94394659787072e-33
"Rbpjl",NA,"LRT_results",FALSE,TRUE,3.2808947384593e-33
"Akr1c13",NA,"LRT_results",FALSE,TRUE,3.45146399703716e-33
"Med9os",NA,"LRT_results",FALSE,TRUE,3.82874002879044e-33
"Fgd2",NA,"LRT_results",FALSE,TRUE,3.88177592201592e-33
"1700030J22Rik",NA,"LRT_results",FALSE,TRUE,4.30413745921154e-33
"Vsig8",NA,"LRT_results",FALSE,TRUE,6.84657151591013e-33
"Gm30003",NA,"LRT_results",FALSE,TRUE,7.26395363128703e-33
"3110070M22Rik",NA,"LRT_results",FALSE,TRUE,7.71245210736253e-33
"Crb1",NA,"LRT_results",FALSE,TRUE,7.71565674134967e-33
"Cd209a",NA,"LRT_results",FALSE,TRUE,7.71594849199216e-33
"L3mbtl1",NA,"LRT_results",FALSE,TRUE,8.07908282549541e-33
"Hist2h2aa1",NA,"LRT_results",FALSE,TRUE,8.10924232840526e-33
"Mkrn3",NA,"LRT_results",FALSE,TRUE,9.68353513887156e-33
"Gipc3",NA,"LRT_results",FALSE,TRUE,1.07755839648481e-32
"Gm4876",NA,"LRT_results",FALSE,TRUE,1.29098800578008e-32
"Derl3",NA,"LRT_results",FALSE,TRUE,1.42600069429448e-32
"Folr2",NA,"LRT_results",FALSE,TRUE,1.91696325065731e-32
"Med20",NA,"LRT_results",FALSE,TRUE,2.00237830801165e-32
"Gm12689",NA,"LRT_results",FALSE,TRUE,2.20703458099203e-32
"Itgb7",NA,"LRT_results",FALSE,TRUE,2.34057881020307e-32
"Hoxd1",NA,"LRT_results",FALSE,TRUE,3.13957495847011e-32
"Aurka",NA,"LRT_results",FALSE,TRUE,3.2631553781471e-32
"A930015D03Rik",NA,"LRT_results",FALSE,TRUE,4.20446477083522e-32
"Gm8098",NA,"LRT_results",FALSE,TRUE,4.34815255176305e-32
"Pcdhga12",NA,"LRT_results",FALSE,TRUE,4.3931193228608e-32
"Fmod",NA,"LRT_results",FALSE,TRUE,5.62980220227405e-32
"Syne4",NA,"LRT_results",FALSE,TRUE,5.80353615258607e-32
"Wdr62",NA,"LRT_results",FALSE,TRUE,6.25249281568267e-32
"Ccdc152",NA,"LRT_results",FALSE,TRUE,6.71199258101127e-32
"Gm50209",NA,"LRT_results",FALSE,TRUE,8.05433933497367e-32
"Ifi204",NA,"LRT_results",FALSE,TRUE,9.35311555431483e-32
"Mettl5os",NA,"LRT_results",FALSE,TRUE,1.0417511786387e-31
"Slc14a2",NA,"LRT_results",FALSE,TRUE,1.18363468195731e-31
"Fcgr4",NA,"LRT_results",FALSE,TRUE,1.41974689813884e-31
"B130034C11Rik",NA,"LRT_results",FALSE,TRUE,1.47431760996173e-31
"Cnn2",NA,"LRT_results",FALSE,TRUE,1.59622416079275e-31
"Fam72a",NA,"LRT_results",FALSE,TRUE,2.04352670310153e-31
"C230012O17Rik",NA,"LRT_results",FALSE,TRUE,2.06573562526863e-31
"Gm15832",NA,"LRT_results",FALSE,TRUE,2.74889207410135e-31
"Fam166b",NA,"LRT_results",FALSE,TRUE,2.76201743360262e-31
"Mtrr",NA,"LRT_results",FALSE,TRUE,3.1073900436498e-31
"Zfp128",NA,"LRT_results",FALSE,TRUE,3.4525576261421e-31
"Vmn1r90",NA,"LRT_results",FALSE,TRUE,4.8604210323866e-31
"Mmp2",NA,"LRT_results",FALSE,TRUE,5.16243247856218e-31
"1700017M07Rik",NA,"LRT_results",FALSE,TRUE,5.48667857353792e-31
"Gpr84",NA,"LRT_results",FALSE,TRUE,6.1171498221749e-31
"Prdm1",NA,"LRT_results",FALSE,TRUE,7.05890026169997e-31
"Serpinh1",NA,"LRT_results",FALSE,TRUE,8.81143634282274e-31
"Slc25a20",NA,"LRT_results",FALSE,TRUE,1.09866967460267e-30
"Rnf149",NA,"LRT_results",FALSE,TRUE,1.21878590733486e-30
"Nmi",NA,"LRT_results",FALSE,TRUE,1.90771942252628e-30
"Car5a",NA,"LRT_results",FALSE,TRUE,2.0920295712646e-30
"Clec5a",NA,"LRT_results",FALSE,TRUE,2.59822259146114e-30
"Gm45733",NA,"LRT_results",FALSE,TRUE,2.80658606292257e-30
"Gm10575",NA,"LRT_results",FALSE,TRUE,3.30158166056503e-30
"Bag3",NA,"LRT_results",FALSE,TRUE,3.92221545668758e-30
"Gm14827",NA,"LRT_results",FALSE,TRUE,4.29389384007039e-30
"Hdx",NA,"LRT_results",FALSE,TRUE,4.3477060602616e-30
"Gm6133",NA,"LRT_results",FALSE,TRUE,4.68931862654132e-30
"Cox6b2",NA,"LRT_results",FALSE,TRUE,5.52769188166111e-30
"Gpatch3",NA,"LRT_results",FALSE,TRUE,5.53920991003786e-30
"Nphp1",NA,"LRT_results",FALSE,TRUE,6.26403994175747e-30
"B3gnt3",NA,"LRT_results",FALSE,TRUE,6.98347887387043e-30
"1700087I21Rik",NA,"LRT_results",FALSE,TRUE,7.71794117053885e-30
"L3hypdh",NA,"LRT_results",FALSE,TRUE,7.73193573543413e-30
"Rb1",NA,"LRT_results",FALSE,TRUE,7.85317070524619e-30
"Gm15477",NA,"LRT_results",FALSE,TRUE,8.06224901990425e-30
"Mmp11",NA,"LRT_results",FALSE,TRUE,8.51114036200886e-30
"Pcdhgc5",NA,"LRT_results",FALSE,TRUE,9.68007670635112e-30
"Cntn5",NA,"LRT_results",FALSE,TRUE,1.00109637311059e-29
"Ltc4s",NA,"LRT_results",FALSE,TRUE,1.22028994374717e-29
"Gm15564",NA,"LRT_results",FALSE,TRUE,1.40024590246369e-29
"Pstpip1",NA,"LRT_results",FALSE,TRUE,1.60679657678201e-29
"2500002B13Rik",NA,"LRT_results",FALSE,TRUE,2.0539950143363e-29
"Tmem269",NA,"LRT_results",FALSE,TRUE,2.09800043279185e-29
"Ogn",NA,"LRT_results",FALSE,TRUE,2.59443352707942e-29
"Foxr2",NA,"LRT_results",FALSE,TRUE,2.86188161171277e-29
"Pknox1",NA,"LRT_results",FALSE,TRUE,3.02677309926044e-29
"Gm15997",NA,"LRT_results",FALSE,TRUE,3.44723048982368e-29
"Btd",NA,"LRT_results",FALSE,TRUE,3.53744734346077e-29
"Gm13110",NA,"LRT_results",FALSE,TRUE,3.76438446069161e-29
"Kcnn4",NA,"LRT_results",FALSE,TRUE,4.25205661533891e-29
"Otx2",NA,"LRT_results",FALSE,TRUE,4.54403631440031e-29
"Bbof1",NA,"LRT_results",FALSE,TRUE,4.61987363080728e-29
"Pim1",NA,"LRT_results",FALSE,TRUE,4.70750721763402e-29
"Gm14322",NA,"LRT_results",FALSE,TRUE,5.05266355821919e-29
"Gm34455",NA,"LRT_results",FALSE,TRUE,5.0968024171199e-29
"Llgl1",NA,"LRT_results",FALSE,TRUE,6.41320885201677e-29
"Cd44",NA,"LRT_results",FALSE,TRUE,6.98043161499e-29
"9030025P20Rik",NA,"LRT_results",FALSE,TRUE,7.5483692314204e-29
"Gm10817",NA,"LRT_results",FALSE,TRUE,8.28566930803869e-29
"Fscn2",NA,"LRT_results",FALSE,TRUE,9.23644668989588e-29
"Zfp446",NA,"LRT_results",FALSE,TRUE,1.04839865853427e-28
"Fxyd3",NA,"LRT_results",FALSE,TRUE,1.15875949905587e-28
"A930037H05Rik",NA,"LRT_results",FALSE,TRUE,1.49232690109611e-28
"Gm30015",NA,"LRT_results",FALSE,TRUE,1.87262913151116e-28
"Odf2l",NA,"LRT_results",FALSE,TRUE,2.12070899733091e-28
"Fcna",NA,"LRT_results",FALSE,TRUE,2.18292672368985e-28
"Clrn1",NA,"LRT_results",FALSE,TRUE,2.39600605890847e-28
"Gm26822",NA,"LRT_results",FALSE,TRUE,3.10780588058722e-28
"C920021L13Rik",NA,"LRT_results",FALSE,TRUE,3.24993944476002e-28
"Tnfsf9",NA,"LRT_results",FALSE,TRUE,3.37404083416421e-28
"E230001N04Rik",NA,"LRT_results",FALSE,TRUE,3.64186253174821e-28
"Fignl2",NA,"LRT_results",FALSE,TRUE,3.66301726771113e-28
"Ube2t",NA,"LRT_results",FALSE,TRUE,3.84333142776606e-28
"Mindy1",NA,"LRT_results",FALSE,TRUE,4.15116823807619e-28
"4930417H01Rik",NA,"LRT_results",FALSE,TRUE,5.32390165946971e-28
"Oxsm",NA,"LRT_results",FALSE,TRUE,5.46098190341762e-28
"Ikbip",NA,"LRT_results",FALSE,TRUE,5.55989573165162e-28
"Nnmt",NA,"LRT_results",FALSE,TRUE,1.05636003674647e-27
"Zfp36",NA,"LRT_results",FALSE,TRUE,1.06979061525691e-27
"Gm47113",NA,"LRT_results",FALSE,TRUE,1.14828961220559e-27
"Mroh8",NA,"LRT_results",FALSE,TRUE,1.24318727862407e-27
"Gm15420",NA,"LRT_results",FALSE,TRUE,1.3813201457796e-27
"Polm",NA,"LRT_results",FALSE,TRUE,1.51294957330673e-27
"Zfp13",NA,"LRT_results",FALSE,TRUE,1.56369191756984e-27
"Alox5ap",NA,"LRT_results",FALSE,TRUE,1.98899774426068e-27
"Utp6",NA,"LRT_results",FALSE,TRUE,2.24376971123845e-27
"Nanos2",NA,"LRT_results",FALSE,TRUE,2.4904419741903e-27
"Zfp948",NA,"LRT_results",FALSE,TRUE,2.5521925025041e-27
"Gm17324",NA,"LRT_results",FALSE,TRUE,2.73369604860003e-27
"Msx2",NA,"LRT_results",FALSE,TRUE,2.94458769909304e-27
"Spidr",NA,"LRT_results",FALSE,TRUE,4.32790155430741e-27
"Tjp3",NA,"LRT_results",FALSE,TRUE,5.2714302736524e-27
"Nsun3",NA,"LRT_results",FALSE,TRUE,5.84962464137186e-27
"I830077J02Rik",NA,"LRT_results",FALSE,TRUE,6.0566886724609e-27
"Slc35a2",NA,"LRT_results",FALSE,TRUE,6.26557545145195e-27
"Gm34256",NA,"LRT_results",FALSE,TRUE,6.48937398842771e-27
"Sigirr",NA,"LRT_results",FALSE,TRUE,7.21561497016134e-27
"Gm5820",NA,"LRT_results",FALSE,TRUE,7.23628130799969e-27
"Gm47079",NA,"LRT_results",FALSE,TRUE,7.44802241385123e-27
"Pax6os1",NA,"LRT_results",FALSE,TRUE,8.08160889763798e-27
"Gpr146",NA,"LRT_results",FALSE,TRUE,8.82989334492295e-27
"2810407A14Rik",NA,"LRT_results",FALSE,TRUE,1.17805572593186e-26
"Gm16099",NA,"LRT_results",FALSE,TRUE,1.18521232700397e-26
"Dse",NA,"LRT_results",FALSE,TRUE,1.20527831988084e-26
"Rad51b",NA,"LRT_results",FALSE,TRUE,1.31188467481848e-26
"Abcc4",NA,"LRT_results",FALSE,TRUE,1.47588932962269e-26
"Tlr7",NA,"LRT_results",FALSE,TRUE,1.72618769312195e-26
"Acad10",NA,"LRT_results",FALSE,TRUE,2.18777112457819e-26
"Tcte2",NA,"LRT_results",FALSE,TRUE,2.30978463109487e-26
"Cep192",NA,"LRT_results",FALSE,TRUE,2.33432957512054e-26
"Stk10",NA,"LRT_results",FALSE,TRUE,3.06405924006618e-26
"Gm10790",NA,"LRT_results",FALSE,TRUE,3.41325229921647e-26
"Smim41",NA,"LRT_results",FALSE,TRUE,3.42061569940066e-26
"A230077H06Rik",NA,"LRT_results",FALSE,TRUE,3.49257236135915e-26
